month,weekday,day,hour,value
7.0,1.0,14.0,0.0,0.20650000000000002
7.0,1.0,14.0,1.0,0.255
7.0,1.0,14.0,2.0,0.211
7.0,1.0,14.0,3.0,0.2515
7.0,1.0,14.0,4.0,0.266
7.0,1.0,14.0,5.0,0.2045
7.0,1.0,14.0,6.0,0.3115
7.0,1.0,14.0,7.0,2.403
7.0,1.0,14.0,8.0,0.383
7.0,1.0,14.0,9.0,1.6524999999999999
7.0,1.0,14.0,10.0,0.177
7.0,1.0,14.0,11.0,0.271
7.0,1.0,14.0,12.0,0.3365
7.0,1.0,14.0,13.0,0.614
7.0,1.0,14.0,14.0,1.267
7.0,1.0,14.0,15.0,0.284
7.0,1.0,14.0,16.0,1.657
7.0,1.0,14.0,17.0,0.8795
7.0,1.0,14.0,18.0,0.3845
7.0,1.0,14.0,19.0,0.19
7.0,1.0,14.0,20.0,0.32699999999999996
7.0,1.0,14.0,21.0,2.0045
7.0,1.0,14.0,22.0,0.5415
7.0,1.0,14.0,23.0,0.243
7.0,2.0,15.0,0.0,0.20600000000000002
7.0,2.0,15.0,1.0,0.1375
7.0,2.0,15.0,2.0,0.2455
7.0,2.0,15.0,3.0,0.121
7.0,2.0,15.0,4.0,0.2345
7.0,2.0,15.0,5.0,0.1215
7.0,2.0,15.0,6.0,1.212
7.0,2.0,15.0,7.0,0.30500000000000005
7.0,2.0,15.0,8.0,0.9235
7.0,2.0,15.0,9.0,0.349
7.0,2.0,15.0,10.0,0.22799999999999998
7.0,2.0,15.0,11.0,0.08149999999999999
7.0,2.0,15.0,12.0,0.2025
7.0,2.0,15.0,13.0,0.24050000000000002
7.0,2.0,15.0,14.0,1.0095
7.0,2.0,15.0,15.0,0.554
7.0,2.0,15.0,16.0,0.138
7.0,2.0,15.0,17.0,0.168
7.0,2.0,15.0,18.0,0.075
7.0,2.0,15.0,19.0,0.1725
7.0,2.0,15.0,20.0,0.2485
7.0,2.0,15.0,21.0,0.337
7.0,2.0,15.0,22.0,0.369
7.0,2.0,15.0,23.0,0.2145
7.0,3.0,16.0,0.0,0.122
7.0,3.0,16.0,1.0,0.2205
7.0,3.0,16.0,2.0,0.1115
7.0,3.0,16.0,3.0,0.20400000000000001
7.0,3.0,16.0,4.0,0.1315
7.0,3.0,16.0,5.0,0.16
7.0,3.0,16.0,6.0,0.1835
7.0,3.0,16.0,7.0,0.125
7.0,3.0,16.0,8.0,0.9015
7.0,3.0,16.0,9.0,0.1565
7.0,3.0,16.0,10.0,0.1735
7.0,3.0,16.0,11.0,0.175
7.0,3.0,16.0,12.0,0.4415
7.0,3.0,16.0,13.0,1.078
7.0,3.0,16.0,14.0,1.0505
7.0,3.0,16.0,15.0,0.4845
7.0,3.0,16.0,16.0,0.224
7.0,3.0,16.0,17.0,1.3845
7.0,3.0,16.0,18.0,2.2664999999999997
7.0,3.0,16.0,19.0,1.2930000000000001
7.0,3.0,16.0,20.0,0.8845
7.0,3.0,16.0,21.0,1.2655
7.0,3.0,16.0,22.0,1.0779999999999998
7.0,3.0,16.0,23.0,0.47250000000000003
7.0,4.0,17.0,0.0,0.322
7.0,4.0,17.0,1.0,0.165
7.0,4.0,17.0,2.0,0.168
7.0,4.0,17.0,3.0,0.132
7.0,4.0,17.0,4.0,0.171
7.0,4.0,17.0,5.0,0.11900000000000001
7.0,4.0,17.0,6.0,0.1845
7.0,4.0,17.0,7.0,1.2149999999999999
7.0,4.0,17.0,8.0,2.183
7.0,4.0,17.0,9.0,0.504
