month,weekday,day,hour,value
7.0,1.0,14.0,0.0,0.482
7.0,1.0,14.0,1.0,0.313
7.0,1.0,14.0,2.0,0.3565
7.0,1.0,14.0,3.0,0.365
7.0,1.0,14.0,4.0,0.16949999999999998
7.0,1.0,14.0,5.0,0.162
7.0,1.0,14.0,6.0,0.1545
7.0,1.0,14.0,7.0,0.164
7.0,1.0,14.0,8.0,0.41000000000000003
7.0,1.0,14.0,9.0,2.9339999999999997
7.0,1.0,14.0,10.0,2.0015
7.0,1.0,14.0,11.0,2.5395000000000003
7.0,1.0,14.0,12.0,1.0925
7.0,1.0,14.0,13.0,1.4589999999999999
7.0,1.0,14.0,14.0,0.901
7.0,1.0,14.0,15.0,0.696
7.0,1.0,14.0,16.0,0.9365000000000001
7.0,1.0,14.0,17.0,1.268
7.0,1.0,14.0,18.0,0.297
7.0,1.0,14.0,19.0,0.9935
7.0,1.0,14.0,20.0,1.1835
7.0,1.0,14.0,21.0,0.346
7.0,1.0,14.0,22.0,0.5475
7.0,1.0,14.0,23.0,0.735
7.0,2.0,15.0,0.0,0.3635
7.0,2.0,15.0,1.0,0.3055
7.0,2.0,15.0,2.0,0.27549999999999997
7.0,2.0,15.0,3.0,0.4465
7.0,2.0,15.0,4.0,0.165
7.0,2.0,15.0,5.0,0.194
7.0,2.0,15.0,6.0,0.1295
7.0,2.0,15.0,7.0,0.277
7.0,2.0,15.0,8.0,0.5794999999999999
7.0,2.0,15.0,9.0,3.405
7.0,2.0,15.0,10.0,6.414
7.0,2.0,15.0,11.0,2.363
7.0,2.0,15.0,12.0,1.6815
7.0,2.0,15.0,13.0,0.475
7.0,2.0,15.0,14.0,0.475
7.0,2.0,15.0,15.0,0.8505
7.0,2.0,15.0,16.0,1.508
7.0,2.0,15.0,17.0,1.4795
7.0,2.0,15.0,18.0,1.4255
7.0,2.0,15.0,19.0,0.7685
7.0,2.0,15.0,20.0,0.20350000000000001
7.0,2.0,15.0,21.0,0.274
7.0,2.0,15.0,22.0,0.5195000000000001
7.0,2.0,15.0,23.0,1.1059999999999999
7.0,3.0,16.0,0.0,0.8105
7.0,3.0,16.0,1.0,0.513
7.0,3.0,16.0,2.0,0.27449999999999997
7.0,3.0,16.0,3.0,0.199
7.0,3.0,16.0,4.0,0.1465
7.0,3.0,16.0,5.0,0.136
7.0,3.0,16.0,6.0,0.1785
7.0,3.0,16.0,7.0,0.243
7.0,3.0,16.0,8.0,0.223
7.0,3.0,16.0,9.0,0.5275
7.0,3.0,16.0,10.0,0.4275
7.0,3.0,16.0,11.0,1.6755
7.0,3.0,16.0,12.0,3.0204999999999997
7.0,3.0,16.0,13.0,1.2565
7.0,3.0,16.0,14.0,1.7945
7.0,3.0,16.0,15.0,0.617
7.0,3.0,16.0,16.0,0.8435
7.0,3.0,16.0,17.0,0.7344999999999999
7.0,3.0,16.0,18.0,0.7085
7.0,3.0,16.0,19.0,0.762
7.0,3.0,16.0,20.0,1.085
7.0,3.0,16.0,21.0,0.8980000000000001
7.0,3.0,16.0,22.0,0.6525000000000001
7.0,3.0,16.0,23.0,0.7915
7.0,4.0,17.0,0.0,0.492
7.0,4.0,17.0,1.0,0.3515
7.0,4.0,17.0,2.0,0.17049999999999998
7.0,4.0,17.0,3.0,0.15
7.0,4.0,17.0,4.0,0.1495
7.0,4.0,17.0,5.0,0.16599999999999998
7.0,4.0,17.0,6.0,0.1405
7.0,4.0,17.0,7.0,0.14550000000000002
7.0,4.0,17.0,8.0,0.346
7.0,4.0,17.0,9.0,1.8519999999999999
7.0,4.0,17.0,10.0,1.665
7.0,4.0,17.0,11.0,3.6319999999999997
7.0,4.0,17.0,12.0,2.9525
7.0,4.0,17.0,13.0,1.5985
7.0,4.0,17.0,14.0,0.59
7.0,4.0,17.0,15.0,0.423
7.0,4.0,17.0,16.0,0.394
7.0,4.0,17.0,17.0,0.456
7.0,4.0,17.0,18.0,1.057
7.0,4.0,17.0,19.0,0.5165
7.0,4.0,17.0,20.0,0.43099999999999994
7.0,4.0,17.0,21.0,1.071
7.0,4.0,17.0,22.0,0.6455
7.0,4.0,17.0,23.0,0.881
7.0,5.0,18.0,0.0,0.34650000000000003
7.0,5.0,18.0,1.0,0.2925
7.0,5.0,18.0,2.0,0.35350000000000004
7.0,5.0,18.0,3.0,0.14550000000000002
7.0,5.0,18.0,4.0,0.1645
7.0,5.0,18.0,5.0,0.1435
7.0,5.0,18.0,6.0,0.1655
7.0,5.0,18.0,7.0,0.14600000000000002
7.0,5.0,18.0,8.0,0.4625
7.0,5.0,18.0,9.0,2.9459999999999997
7.0,5.0,18.0,10.0,2.549
7.0,5.0,18.0,11.0,2.246
7.0,5.0,18.0,12.0,3.377
7.0,5.0,18.0,13.0,0.7895000000000001
7.0,5.0,18.0,14.0,0.29400000000000004
7.0,5.0,18.0,15.0,0.276
7.0,5.0,18.0,16.0,0.201
7.0,5.0,18.0,17.0,0.2645
7.0,5.0,18.0,18.0,0.174
7.0,5.0,18.0,19.0,0.8055
7.0,5.0,18.0,20.0,1.0285
7.0,5.0,18.0,21.0,0.21650000000000003
7.0,5.0,18.0,22.0,0.20800000000000002
7.0,5.0,18.0,23.0,0.454
7.0,6.0,19.0,0.0,0.5295000000000001
7.0,6.0,19.0,1.0,0.34199999999999997
7.0,6.0,19.0,2.0,0.2715
7.0,6.0,19.0,3.0,0.309
7.0,6.0,19.0,4.0,0.1225
7.0,6.0,19.0,5.0,0.1775
7.0,6.0,19.0,6.0,0.16849999999999998
7.0,6.0,19.0,7.0,0.34149999999999997
7.0,6.0,19.0,8.0,0.3325
7.0,6.0,19.0,9.0,1.905
7.0,6.0,19.0,10.0,1.206
7.0,6.0,19.0,11.0,3.2540000000000004
7.0,6.0,19.0,12.0,2.104
7.0,6.0,19.0,13.0,1.1535
7.0,6.0,19.0,14.0,1.298
7.0,6.0,19.0,15.0,0.384
7.0,6.0,19.0,16.0,1.242
7.0,6.0,19.0,17.0,0.7975000000000001
7.0,6.0,19.0,18.0,0.6134999999999999
7.0,6.0,19.0,19.0,0.22899999999999998
7.0,6.0,19.0,20.0,0.251
7.0,6.0,19.0,21.0,0.2435
7.0,6.0,19.0,22.0,0.5835
7.0,6.0,19.0,23.0,1.0030000000000001
7.0,0.0,20.0,0.0,0.5135000000000001
7.0,0.0,20.0,1.0,0.3945
7.0,0.0,20.0,2.0,0.236
7.0,0.0,20.0,3.0,0.117
7.0,0.0,20.0,4.0,0.2025
7.0,0.0,20.0,5.0,0.1505
7.0,0.0,20.0,6.0,0.128
7.0,0.0,20.0,7.0,0.172
7.0,0.0,20.0,8.0,0.3645
7.0,0.0,20.0,9.0,0.675
7.0,0.0,20.0,10.0,3.0365
7.0,0.0,20.0,11.0,2.709
7.0,0.0,20.0,12.0,0.9410000000000001
7.0,0.0,20.0,13.0,0.5025000000000001
7.0,0.0,20.0,14.0,0.272
7.0,0.0,20.0,15.0,0.583
7.0,0.0,20.0,16.0,0.52
7.0,0.0,20.0,17.0,0.571
7.0,0.0,20.0,18.0,0.506
7.0,0.0,20.0,19.0,0.42050000000000004
7.0,0.0,20.0,20.0,0.26
7.0,0.0,20.0,21.0,0.8135
7.0,0.0,20.0,22.0,1.251
7.0,0.0,20.0,23.0,0.9735
7.0,1.0,21.0,0.0,0.3315
7.0,1.0,21.0,1.0,0.123
7.0,1.0,21.0,2.0,0.15999999999999998
7.0,1.0,21.0,3.0,0.14600000000000002
7.0,1.0,21.0,4.0,0.136
7.0,1.0,21.0,5.0,0.1925
7.0,1.0,21.0,6.0,0.1095
7.0,1.0,21.0,7.0,0.135
7.0,1.0,21.0,8.0,1.6005
7.0,1.0,21.0,9.0,0.2395
7.0,1.0,21.0,10.0,2.584
7.0,1.0,21.0,11.0,3.616
7.0,1.0,21.0,12.0,0.6735
7.0,1.0,21.0,13.0,1.2925
7.0,1.0,21.0,14.0,0.774
7.0,1.0,21.0,15.0,1.0405
7.0,1.0,21.0,16.0,0.763
7.0,1.0,21.0,17.0,0.6495
7.0,1.0,21.0,18.0,0.5640000000000001
7.0,1.0,21.0,19.0,1.3995
7.0,1.0,21.0,20.0,1.242
7.0,1.0,21.0,21.0,0.6205
7.0,1.0,21.0,22.0,0.7685
7.0,1.0,21.0,23.0,1.67
7.0,2.0,22.0,0.0,0.3855
7.0,2.0,22.0,1.0,0.3265
7.0,2.0,22.0,2.0,0.22299999999999998
7.0,2.0,22.0,3.0,0.16249999999999998
7.0,2.0,22.0,4.0,0.1735
7.0,2.0,22.0,5.0,0.1235
7.0,2.0,22.0,6.0,0.1965
7.0,2.0,22.0,7.0,0.118
7.0,2.0,22.0,8.0,0.6234999999999999
7.0,2.0,22.0,9.0,2.465
7.0,2.0,22.0,10.0,1.5975
7.0,2.0,22.0,11.0,0.6085
7.0,2.0,22.0,12.0,0.532
7.0,2.0,22.0,13.0,0.5235
7.0,2.0,22.0,14.0,0.382
7.0,2.0,22.0,15.0,0.45799999999999996
7.0,2.0,22.0,16.0,1.6844999999999999
7.0,2.0,22.0,17.0,1.234
7.0,2.0,22.0,18.0,0.5765
7.0,2.0,22.0,19.0,0.445
7.0,2.0,22.0,20.0,0.6154999999999999
7.0,2.0,22.0,21.0,0.5509999999999999
7.0,2.0,22.0,22.0,0.4845
7.0,2.0,22.0,23.0,0.5805
7.0,3.0,23.0,0.0,0.2385
7.0,3.0,23.0,1.0,0.172
7.0,3.0,23.0,2.0,0.155
7.0,3.0,23.0,3.0,0.15849999999999997
7.0,3.0,23.0,4.0,0.1775
7.0,3.0,23.0,5.0,0.14200000000000002
7.0,3.0,23.0,6.0,0.147
7.0,3.0,23.0,7.0,0.742
7.0,3.0,23.0,8.0,1.256
7.0,3.0,23.0,9.0,2.502
7.0,3.0,23.0,10.0,3.1385
7.0,3.0,23.0,11.0,1.73
7.0,3.0,23.0,12.0,2.413
7.0,3.0,23.0,13.0,1.333
7.0,3.0,23.0,14.0,1.005
7.0,3.0,23.0,15.0,0.46499999999999997
7.0,3.0,23.0,16.0,0.6315
7.0,3.0,23.0,17.0,1.7590000000000001
7.0,3.0,23.0,18.0,2.8274999999999997
7.0,3.0,23.0,19.0,3.016
7.0,3.0,23.0,20.0,1.954
7.0,3.0,23.0,21.0,1.334
7.0,3.0,23.0,22.0,0.9984999999999999
7.0,3.0,23.0,23.0,0.39649999999999996
7.0,4.0,24.0,0.0,0.156
7.0,4.0,24.0,1.0,0.1885
7.0,4.0,24.0,2.0,0.1495
7.0,4.0,24.0,3.0,0.1395
7.0,4.0,24.0,4.0,0.1705
7.0,4.0,24.0,5.0,0.1485
7.0,4.0,24.0,6.0,2.077
7.0,4.0,24.0,7.0,0.6685
7.0,4.0,24.0,8.0,1.9929999999999999
7.0,4.0,24.0,9.0,1.782
7.0,4.0,24.0,10.0,0.8394999999999999
7.0,4.0,24.0,11.0,0.8955
7.0,4.0,24.0,12.0,1.673
7.0,4.0,24.0,13.0,0.793
7.0,4.0,24.0,14.0,0.8325
7.0,4.0,24.0,15.0,0.3195
7.0,4.0,24.0,16.0,0.311
7.0,4.0,24.0,17.0,0.1565
7.0,4.0,24.0,18.0,0.172
7.0,4.0,24.0,19.0,1.0505
7.0,4.0,24.0,20.0,1.3980000000000001
7.0,4.0,24.0,21.0,1.133
7.0,4.0,24.0,22.0,0.5559999999999999
7.0,4.0,24.0,23.0,0.4505
7.0,5.0,25.0,0.0,0.3125
7.0,5.0,25.0,1.0,0.2205
7.0,5.0,25.0,2.0,0.22949999999999998
7.0,5.0,25.0,3.0,0.1505
7.0,5.0,25.0,4.0,0.157
7.0,5.0,25.0,5.0,0.16199999999999998
7.0,5.0,25.0,6.0,0.14150000000000001
7.0,5.0,25.0,7.0,0.1585
7.0,5.0,25.0,8.0,1.068
7.0,5.0,25.0,9.0,3.5715
7.0,5.0,25.0,10.0,0.606
7.0,5.0,25.0,11.0,3.4705000000000004
7.0,5.0,25.0,12.0,1.4825
7.0,5.0,25.0,13.0,0.9039999999999999
7.0,5.0,25.0,14.0,1.9645
7.0,5.0,25.0,15.0,0.6995
7.0,5.0,25.0,16.0,0.733
7.0,5.0,25.0,17.0,0.5035
7.0,5.0,25.0,18.0,0.3685
7.0,5.0,25.0,19.0,1.4965000000000002
7.0,5.0,25.0,20.0,0.9770000000000001
7.0,5.0,25.0,21.0,0.5795
7.0,5.0,25.0,22.0,1.161
7.0,5.0,25.0,23.0,0.5375000000000001
7.0,6.0,26.0,0.0,0.9835
7.0,6.0,26.0,1.0,0.271
7.0,6.0,26.0,2.0,0.378
7.0,6.0,26.0,3.0,0.19
7.0,6.0,26.0,4.0,0.163
7.0,6.0,26.0,5.0,0.153
7.0,6.0,26.0,6.0,0.178
7.0,6.0,26.0,7.0,0.1435
7.0,6.0,26.0,8.0,0.928
7.0,6.0,26.0,9.0,2.423
7.0,6.0,26.0,10.0,0.7615000000000001
7.0,6.0,26.0,11.0,3.4575
7.0,6.0,26.0,12.0,1.7515
7.0,6.0,26.0,13.0,1.896
7.0,6.0,26.0,14.0,0.386
7.0,6.0,26.0,15.0,0.365
7.0,6.0,26.0,16.0,0.3055
7.0,6.0,26.0,17.0,0.644
7.0,6.0,26.0,18.0,0.255
7.0,6.0,26.0,19.0,0.538
7.0,6.0,26.0,20.0,0.49749999999999994
7.0,6.0,26.0,21.0,0.314
7.0,6.0,26.0,22.0,0.5435
7.0,6.0,26.0,23.0,0.517
7.0,0.0,27.0,0.0,0.30700000000000005
7.0,0.0,27.0,1.0,0.2615
7.0,0.0,27.0,2.0,0.3175
7.0,0.0,27.0,3.0,0.15000000000000002
7.0,0.0,27.0,4.0,0.177
7.0,0.0,27.0,5.0,0.1345
7.0,0.0,27.0,6.0,0.2435
7.0,0.0,27.0,7.0,0.22849999999999998
7.0,0.0,27.0,8.0,0.44799999999999995
7.0,0.0,27.0,9.0,3.7430000000000003
7.0,0.0,27.0,10.0,2.8315
7.0,0.0,27.0,11.0,3.6819999999999995
7.0,0.0,27.0,12.0,0.596
7.0,0.0,27.0,13.0,1.2845
7.0,0.0,27.0,14.0,1.4855
7.0,0.0,27.0,15.0,0.614
7.0,0.0,27.0,16.0,0.3035
7.0,0.0,27.0,17.0,0.487
7.0,0.0,27.0,18.0,0.8705
7.0,0.0,27.0,19.0,1.7055
7.0,0.0,27.0,20.0,0.249
7.0,0.0,27.0,21.0,0.22849999999999998
7.0,0.0,27.0,22.0,0.7915000000000001
7.0,0.0,27.0,23.0,0.521
7.0,1.0,28.0,0.0,0.27649999999999997
7.0,1.0,28.0,1.0,0.1805
7.0,1.0,28.0,2.0,0.15100000000000002
7.0,1.0,28.0,3.0,0.17149999999999999
7.0,1.0,28.0,4.0,0.14500000000000002
7.0,1.0,28.0,5.0,0.177
7.0,1.0,28.0,6.0,0.13
7.0,1.0,28.0,7.0,1.2714999999999999
7.0,1.0,28.0,8.0,0.4335
7.0,1.0,28.0,9.0,1.5465
7.0,1.0,28.0,10.0,3.2824999999999998
7.0,1.0,28.0,11.0,0.3365
7.0,1.0,28.0,12.0,0.8725
7.0,1.0,28.0,13.0,0.181
7.0,1.0,28.0,14.0,0.15899999999999997
7.0,1.0,28.0,15.0,0.24
7.0,1.0,28.0,16.0,0.346
7.0,1.0,28.0,17.0,0.8200000000000001
7.0,1.0,28.0,18.0,0.2635
7.0,1.0,28.0,19.0,0.301
7.0,1.0,28.0,20.0,0.522
7.0,1.0,28.0,21.0,0.442
7.0,1.0,28.0,22.0,0.595
7.0,1.0,28.0,23.0,0.458
