month,weekday,day,hour,value
7.0,1.0,14.0,0.0,0.1845
7.0,1.0,14.0,1.0,0.6795
7.0,1.0,14.0,2.0,0.1385
7.0,1.0,14.0,3.0,0.094
7.0,1.0,14.0,4.0,0.0935
7.0,1.0,14.0,5.0,0.0775
7.0,1.0,14.0,6.0,0.262
7.0,1.0,14.0,7.0,0.639
7.0,1.0,14.0,8.0,0.10099999999999999
7.0,1.0,14.0,9.0,0.302
7.0,1.0,14.0,10.0,0.135
7.0,1.0,14.0,11.0,0.279
7.0,1.0,14.0,12.0,0.40349999999999997
7.0,1.0,14.0,13.0,2.0100000000000002
7.0,1.0,14.0,14.0,2.163
7.0,1.0,14.0,15.0,0.5155
7.0,1.0,14.0,16.0,0.236
7.0,1.0,14.0,17.0,1.437
7.0,1.0,14.0,18.0,0.34850000000000003
7.0,1.0,14.0,19.0,0.20750000000000002
7.0,1.0,14.0,20.0,0.1995
7.0,1.0,14.0,21.0,0.256
7.0,1.0,14.0,22.0,0.635
7.0,1.0,14.0,23.0,0.343
7.0,2.0,15.0,0.0,0.164
7.0,2.0,15.0,1.0,0.9675
7.0,2.0,15.0,2.0,0.163
7.0,2.0,15.0,3.0,0.087
7.0,2.0,15.0,4.0,0.076
7.0,2.0,15.0,5.0,0.088
7.0,2.0,15.0,6.0,0.22449999999999998
7.0,2.0,15.0,7.0,0.484
7.0,2.0,15.0,8.0,0.1695
7.0,2.0,15.0,9.0,1.319
7.0,2.0,15.0,10.0,1.462
7.0,2.0,15.0,11.0,0.2685
7.0,2.0,15.0,12.0,1.4675
7.0,2.0,15.0,13.0,2.9395
7.0,2.0,15.0,14.0,0.681
7.0,2.0,15.0,15.0,0.395
7.0,2.0,15.0,16.0,0.2935
7.0,2.0,15.0,17.0,0.29300000000000004
7.0,2.0,15.0,18.0,0.2065
7.0,2.0,15.0,19.0,0.1875
7.0,2.0,15.0,20.0,0.49249999999999994
7.0,2.0,15.0,21.0,0.509
7.0,2.0,15.0,22.0,0.579
7.0,2.0,15.0,23.0,0.203
7.0,3.0,16.0,0.0,0.1515
7.0,3.0,16.0,1.0,0.716
7.0,3.0,16.0,2.0,0.1685
7.0,3.0,16.0,3.0,0.0775
7.0,3.0,16.0,4.0,0.08549999999999999
7.0,3.0,16.0,5.0,0.086
7.0,3.0,16.0,6.0,0.0745
7.0,3.0,16.0,7.0,0.088
7.0,3.0,16.0,8.0,0.3745
7.0,3.0,16.0,9.0,0.2325
7.0,3.0,16.0,10.0,0.173
7.0,3.0,16.0,11.0,0.2785
7.0,3.0,16.0,12.0,0.518
7.0,3.0,16.0,13.0,0.2505
7.0,3.0,16.0,14.0,1.742
7.0,3.0,16.0,15.0,1.586
7.0,3.0,16.0,16.0,0.212
7.0,3.0,16.0,17.0,0.194
7.0,3.0,16.0,18.0,0.2635
7.0,3.0,16.0,19.0,0.5035000000000001
7.0,3.0,16.0,20.0,0.3085
7.0,3.0,16.0,21.0,0.301
7.0,3.0,16.0,22.0,0.42
7.0,3.0,16.0,23.0,0.389
7.0,4.0,17.0,0.0,0.16299999999999998
7.0,4.0,17.0,1.0,0.16749999999999998
7.0,4.0,17.0,2.0,0.076
7.0,4.0,17.0,3.0,0.0785
7.0,4.0,17.0,4.0,0.0895
7.0,4.0,17.0,5.0,0.0905
7.0,4.0,17.0,6.0,0.0895
7.0,4.0,17.0,7.0,0.08600000000000001
7.0,4.0,17.0,8.0,0.122
7.0,4.0,17.0,9.0,0.9395
7.0,4.0,17.0,10.0,0.46099999999999997
7.0,4.0,17.0,11.0,0.282
7.0,4.0,17.0,12.0,0.327
7.0,4.0,17.0,13.0,1.141
7.0,4.0,17.0,14.0,0.14650000000000002
7.0,4.0,17.0,15.0,0.095
7.0,4.0,17.0,16.0,0.07999999999999999
7.0,4.0,17.0,17.0,0.083
7.0,4.0,17.0,18.0,0.0965
7.0,4.0,17.0,19.0,1.247
7.0,4.0,17.0,20.0,0.43100000000000005
7.0,4.0,17.0,21.0,0.495
7.0,4.0,17.0,22.0,0.893
7.0,4.0,17.0,23.0,0.415
7.0,5.0,18.0,0.0,0.2675
7.0,5.0,18.0,1.0,0.1895
7.0,5.0,18.0,2.0,0.1555
7.0,5.0,18.0,3.0,0.14450000000000002
7.0,5.0,18.0,4.0,0.122
7.0,5.0,18.0,5.0,0.139
7.0,5.0,18.0,6.0,0.088
7.0,5.0,18.0,7.0,0.3205
7.0,5.0,18.0,8.0,0.0835
7.0,5.0,18.0,9.0,0.095
7.0,5.0,18.0,10.0,0.156
7.0,5.0,18.0,11.0,0.306
7.0,5.0,18.0,12.0,0.438
7.0,5.0,18.0,13.0,0.5015
7.0,5.0,18.0,14.0,0.8715
7.0,5.0,18.0,15.0,1.8065
7.0,5.0,18.0,16.0,1.3455
7.0,5.0,18.0,17.0,1.5765
7.0,5.0,18.0,18.0,0.358
7.0,5.0,18.0,19.0,0.3645
7.0,5.0,18.0,20.0,0.3715
7.0,5.0,18.0,21.0,0.52
7.0,5.0,18.0,22.0,0.3395
7.0,5.0,18.0,23.0,0.237
7.0,6.0,19.0,0.0,0.16199999999999998
7.0,6.0,19.0,1.0,0.14400000000000002
7.0,6.0,19.0,2.0,0.139
7.0,6.0,19.0,3.0,0.1295
7.0,6.0,19.0,4.0,1.3860000000000001
7.0,6.0,19.0,5.0,0.08399999999999999
7.0,6.0,19.0,6.0,0.08249999999999999
7.0,6.0,19.0,7.0,0.091
7.0,6.0,19.0,8.0,0.08499999999999999
7.0,6.0,19.0,9.0,0.541
7.0,6.0,19.0,10.0,1.1165
7.0,6.0,19.0,11.0,1.1755
7.0,6.0,19.0,12.0,2.551
