month,weekday,day,hour,value
7.0,1.0,14.0,0.0,0.1485
7.0,1.0,14.0,1.0,0.0955
7.0,1.0,14.0,2.0,0.0905
7.0,1.0,14.0,3.0,0.11599999999999999
7.0,1.0,14.0,4.0,0.186
7.0,1.0,14.0,5.0,0.1215
7.0,1.0,14.0,6.0,0.111
7.0,1.0,14.0,7.0,0.329
7.0,1.0,14.0,8.0,0.2975
7.0,1.0,14.0,9.0,0.20900000000000002
7.0,1.0,14.0,10.0,0.20600000000000002
7.0,1.0,14.0,11.0,0.28600000000000003
7.0,1.0,14.0,12.0,0.3865
7.0,1.0,14.0,13.0,0.28600000000000003
7.0,1.0,14.0,14.0,0.2165
7.0,1.0,14.0,15.0,0.479
7.0,1.0,14.0,16.0,0.20850000000000002
7.0,1.0,14.0,17.0,1.1535
7.0,1.0,14.0,18.0,1.659
7.0,1.0,14.0,19.0,1.4835
7.0,1.0,14.0,20.0,1.2665000000000002
7.0,1.0,14.0,21.0,0.3795
7.0,1.0,14.0,22.0,0.2175
7.0,1.0,14.0,23.0,0.47050000000000003
7.0,2.0,15.0,0.0,0.126
7.0,2.0,15.0,1.0,0.1005
7.0,2.0,15.0,2.0,0.10350000000000001
7.0,2.0,15.0,3.0,0.0895
7.0,2.0,15.0,4.0,0.10350000000000001
7.0,2.0,15.0,5.0,0.081
7.0,2.0,15.0,6.0,0.10200000000000001
7.0,2.0,15.0,7.0,0.5485
7.0,2.0,15.0,8.0,0.23149999999999998
7.0,2.0,15.0,9.0,0.20550000000000002
7.0,2.0,15.0,10.0,0.26
7.0,2.0,15.0,11.0,0.28600000000000003
7.0,2.0,15.0,12.0,1.521
7.0,2.0,15.0,13.0,0.275
7.0,2.0,15.0,14.0,0.23450000000000001
7.0,2.0,15.0,15.0,0.3615
7.0,2.0,15.0,16.0,0.2785
7.0,2.0,15.0,17.0,0.278
7.0,2.0,15.0,18.0,0.3125
7.0,2.0,15.0,19.0,0.9635
7.0,2.0,15.0,20.0,1.174
7.0,2.0,15.0,21.0,0.7745
7.0,2.0,15.0,22.0,0.2145
7.0,2.0,15.0,23.0,0.2905
7.0,3.0,16.0,0.0,0.161
7.0,3.0,16.0,1.0,0.20800000000000002
7.0,3.0,16.0,2.0,0.10400000000000001
7.0,3.0,16.0,3.0,0.114
7.0,3.0,16.0,4.0,0.0955
7.0,3.0,16.0,5.0,0.0985
7.0,3.0,16.0,6.0,0.2635
7.0,3.0,16.0,7.0,0.28400000000000003
7.0,3.0,16.0,8.0,0.2945
7.0,3.0,16.0,9.0,0.21350000000000002
7.0,3.0,16.0,10.0,0.214
7.0,3.0,16.0,11.0,0.2125
7.0,3.0,16.0,12.0,1.9075
7.0,3.0,16.0,13.0,0.216
7.0,3.0,16.0,14.0,0.2285
7.0,3.0,16.0,15.0,0.28400000000000003
7.0,3.0,16.0,16.0,0.4515
7.0,3.0,16.0,17.0,0.3115
7.0,3.0,16.0,18.0,0.321
7.0,3.0,16.0,19.0,0.589
7.0,3.0,16.0,20.0,0.38649999999999995
7.0,3.0,16.0,21.0,1.3985
7.0,3.0,16.0,22.0,1.689
7.0,3.0,16.0,23.0,0.2995
7.0,4.0,17.0,0.0,0.2335
7.0,4.0,17.0,1.0,0.11649999999999999
7.0,4.0,17.0,2.0,0.091
7.0,4.0,17.0,3.0,0.0945
7.0,4.0,17.0,4.0,0.106
7.0,4.0,17.0,5.0,0.08449999999999999
7.0,4.0,17.0,6.0,0.174
7.0,4.0,17.0,7.0,0.14200000000000002
7.0,4.0,17.0,8.0,0.49
7.0,4.0,17.0,9.0,0.2205
7.0,4.0,17.0,10.0,0.22649999999999998
7.0,4.0,17.0,11.0,0.2185
7.0,4.0,17.0,12.0,0.3715
7.0,4.0,17.0,13.0,0.32099999999999995
7.0,4.0,17.0,14.0,0.235
7.0,4.0,17.0,15.0,0.46749999999999997
7.0,4.0,17.0,16.0,0.3065
7.0,4.0,17.0,17.0,0.2915
7.0,4.0,17.0,18.0,0.3285
7.0,4.0,17.0,19.0,0.8645
7.0,4.0,17.0,20.0,0.7435
7.0,4.0,17.0,21.0,0.386
7.0,4.0,17.0,22.0,0.2955
7.0,4.0,17.0,23.0,0.474
7.0,5.0,18.0,0.0,0.118
