month,weekday,day,hour,value
7.0,1.0,14.0,0.0,0.183
7.0,1.0,14.0,1.0,0.1435
7.0,1.0,14.0,2.0,0.1725
7.0,1.0,14.0,3.0,0.2015
7.0,1.0,14.0,4.0,0.179
7.0,1.0,14.0,5.0,0.143
7.0,1.0,14.0,6.0,0.9380000000000001
7.0,1.0,14.0,7.0,0.54
7.0,1.0,14.0,8.0,0.609
7.0,1.0,14.0,9.0,0.201
7.0,1.0,14.0,10.0,0.183
7.0,1.0,14.0,11.0,0.4665
7.0,1.0,14.0,12.0,1.5545
7.0,1.0,14.0,13.0,0.749
7.0,1.0,14.0,14.0,1.7445
7.0,1.0,14.0,15.0,1.4355
7.0,1.0,14.0,16.0,0.294
7.0,1.0,14.0,17.0,0.20700000000000002
7.0,1.0,14.0,18.0,3.4615
7.0,1.0,14.0,19.0,2.394
7.0,1.0,14.0,20.0,1.8515000000000001
7.0,1.0,14.0,21.0,1.9825
7.0,1.0,14.0,22.0,1.7875
7.0,1.0,14.0,23.0,0.2365
7.0,2.0,15.0,0.0,0.15
7.0,2.0,15.0,1.0,0.1515
7.0,2.0,15.0,2.0,0.2105
7.0,2.0,15.0,3.0,0.2075
7.0,2.0,15.0,4.0,0.603
7.0,2.0,15.0,5.0,0.2965
7.0,2.0,15.0,6.0,0.148
7.0,2.0,15.0,7.0,2.159
7.0,2.0,15.0,8.0,1.5235
7.0,2.0,15.0,9.0,0.6000000000000001
7.0,2.0,15.0,10.0,0.146
7.0,2.0,15.0,11.0,0.145
7.0,2.0,15.0,12.0,2.5170000000000003
7.0,2.0,15.0,13.0,1.6235
7.0,2.0,15.0,14.0,0.859
7.0,2.0,15.0,15.0,2.3655
7.0,2.0,15.0,16.0,2.565
7.0,2.0,15.0,17.0,2.7275
7.0,2.0,15.0,18.0,1.232
7.0,2.0,15.0,19.0,1.4845000000000002
7.0,2.0,15.0,20.0,1.3010000000000002
7.0,2.0,15.0,21.0,0.45299999999999996
7.0,2.0,15.0,22.0,1.0765
7.0,2.0,15.0,23.0,0.3235
7.0,3.0,16.0,0.0,0.156
7.0,3.0,16.0,1.0,0.157
7.0,3.0,16.0,2.0,0.20350000000000001
7.0,3.0,16.0,3.0,0.215
7.0,3.0,16.0,4.0,0.1605
7.0,3.0,16.0,5.0,0.1565
7.0,3.0,16.0,6.0,1.7215000000000003
7.0,3.0,16.0,7.0,1.9649999999999999
