month,weekday,day,hour,value
7.0,1.0,14.0,0.0,0.051
7.0,1.0,14.0,1.0,0.0665
7.0,1.0,14.0,2.0,0.025
7.0,1.0,14.0,3.0,0.0675
7.0,1.0,14.0,4.0,0.025
7.0,1.0,14.0,5.0,0.067
7.0,1.0,14.0,6.0,0.037000000000000005
7.0,1.0,14.0,7.0,0.054000000000000006
7.0,1.0,14.0,8.0,0.05450000000000001
7.0,1.0,14.0,9.0,0.0375
7.0,1.0,14.0,10.0,0.0675
7.0,1.0,14.0,11.0,0.025
7.0,1.0,14.0,12.0,0.0665
7.0,1.0,14.0,13.0,0.025
7.0,1.0,14.0,14.0,0.067
7.0,1.0,14.0,15.0,0.027000000000000003
7.0,1.0,14.0,16.0,0.0655
7.0,1.0,14.0,17.0,0.046
7.0,1.0,14.0,18.0,0.046
7.0,1.0,14.0,19.0,0.065
7.0,1.0,14.0,20.0,0.0275
7.0,1.0,14.0,21.0,0.0785
7.0,1.0,14.0,22.0,0.04
7.0,1.0,14.0,23.0,0.082
7.0,2.0,15.0,0.0,0.033
7.0,2.0,15.0,1.0,0.0665
7.0,2.0,15.0,2.0,0.043
7.0,2.0,15.0,3.0,0.0485
7.0,2.0,15.0,4.0,0.059
7.0,2.0,15.0,5.0,0.033
7.0,2.0,15.0,6.0,0.0665
7.0,2.0,15.0,7.0,0.025500000000000002
7.0,2.0,15.0,8.0,0.067
7.0,2.0,15.0,9.0,0.025
7.0,2.0,15.0,10.0,0.0655
7.0,2.0,15.0,11.0,0.025
7.0,2.0,15.0,12.0,0.0605
7.0,2.0,15.0,13.0,0.0245
7.0,2.0,15.0,14.0,0.0405
7.0,2.0,15.0,15.0,0.042499999999999996
7.0,2.0,15.0,16.0,0.023
7.0,2.0,15.0,17.0,0.0555
7.0,2.0,15.0,18.0,0.012
7.0,2.0,15.0,19.0,0.053000000000000005
7.0,2.0,15.0,20.0,0.018000000000000002
7.0,2.0,15.0,21.0,0.058499999999999996
7.0,2.0,15.0,22.0,0.056999999999999995
7.0,2.0,15.0,23.0,0.037
7.0,3.0,16.0,0.0,0.0605
7.0,3.0,16.0,1.0,0.012
7.0,3.0,16.0,2.0,0.0525
7.0,3.0,16.0,3.0,0.018500000000000003
7.0,3.0,16.0,4.0,0.046
7.0,3.0,16.0,5.0,0.041499999999999995
7.0,3.0,16.0,6.0,0.0235
7.0,3.0,16.0,7.0,0.0525
7.0,3.0,16.0,8.0,0.012
7.0,3.0,16.0,9.0,0.052500000000000005
7.0,3.0,16.0,10.0,0.012
7.0,3.0,16.0,11.0,0.0525
7.0,3.0,16.0,12.0,0.027999999999999997
7.0,3.0,16.0,13.0,0.051500000000000004
7.0,3.0,16.0,14.0,0.0605
7.0,3.0,16.0,15.0,0.0305
7.0,3.0,16.0,16.0,0.0665
7.0,3.0,16.0,17.0,0.025
7.0,3.0,16.0,18.0,0.0665
7.0,3.0,16.0,19.0,0.0385
7.0,3.0,16.0,20.0,0.053000000000000005
7.0,3.0,16.0,21.0,0.07300000000000001
7.0,3.0,16.0,22.0,0.044
7.0,3.0,16.0,23.0,0.0815
7.0,4.0,17.0,0.0,0.0325
7.0,4.0,17.0,1.0,0.066
7.0,4.0,17.0,2.0,0.039
7.0,4.0,17.0,3.0,0.052000000000000005
7.0,4.0,17.0,4.0,0.0605
7.0,4.0,17.0,5.0,0.0305
7.0,4.0,17.0,6.0,0.0665
7.0,4.0,17.0,7.0,0.025
7.0,4.0,17.0,8.0,0.0655
7.0,4.0,17.0,9.0,0.025500000000000002
7.0,4.0,17.0,10.0,0.0665
7.0,4.0,17.0,11.0,0.047
7.0,4.0,17.0,12.0,0.0385
7.0,4.0,17.0,13.0,0.065
7.0,4.0,17.0,14.0,0.025
7.0,4.0,17.0,15.0,0.066
7.0,4.0,17.0,16.0,0.049499999999999995
7.0,4.0,17.0,17.0,0.041999999999999996
7.0,4.0,17.0,18.0,0.0675
7.0,4.0,17.0,19.0,0.025
7.0,4.0,17.0,20.0,0.067
7.0,4.0,17.0,21.0,0.0625
7.0,4.0,17.0,22.0,0.05500000000000001
7.0,4.0,17.0,23.0,0.0805
7.0,5.0,18.0,0.0,0.033
7.0,5.0,18.0,1.0,0.0655
7.0,5.0,18.0,2.0,0.043
7.0,5.0,18.0,3.0,0.049
7.0,5.0,18.0,4.0,0.065
7.0,5.0,18.0,5.0,0.026
7.0,5.0,18.0,6.0,0.067
7.0,5.0,18.0,7.0,0.025
7.0,5.0,18.0,8.0,0.0645
7.0,5.0,18.0,9.0,0.045
7.0,5.0,18.0,10.0,0.0465
7.0,5.0,18.0,11.0,0.1755
7.0,5.0,18.0,12.0,0.035
7.0,5.0,18.0,13.0,0.057499999999999996
7.0,5.0,18.0,14.0,0.027
7.0,5.0,18.0,15.0,0.0495
7.0,5.0,18.0,16.0,0.0635
7.0,5.0,18.0,17.0,0.0385
7.0,5.0,18.0,18.0,0.07150000000000001
7.0,5.0,18.0,19.0,0.03
7.0,5.0,18.0,20.0,0.07200000000000001
7.0,5.0,18.0,21.0,0.0615
7.0,5.0,18.0,22.0,0.061
7.0,5.0,18.0,23.0,0.08549999999999999
7.0,6.0,19.0,0.0,0.037
7.0,6.0,19.0,1.0,0.0755
7.0,6.0,19.0,2.0,0.03
7.0,6.0,19.0,3.0,0.07100000000000001
7.0,6.0,19.0,4.0,0.0475
7.0,6.0,19.0,5.0,0.0535
7.0,6.0,19.0,6.0,0.068
7.0,6.0,19.0,7.0,0.0335
7.0,6.0,19.0,8.0,0.07050000000000001
7.0,6.0,19.0,9.0,0.029
7.0,6.0,19.0,10.0,0.0715
7.0,6.0,19.0,11.0,0.0325
7.0,6.0,19.0,12.0,0.0675
7.0,6.0,19.0,13.0,0.054
7.0,6.0,19.0,14.0,0.0455
7.0,6.0,19.0,15.0,0.075
7.0,6.0,19.0,16.0,0.07350000000000001
7.0,6.0,19.0,17.0,0.0825
7.0,6.0,19.0,18.0,0.271
7.0,6.0,19.0,19.0,0.241
7.0,6.0,19.0,20.0,0.348
7.0,6.0,19.0,21.0,0.1625
7.0,6.0,19.0,22.0,0.1725
7.0,6.0,19.0,23.0,0.1475
7.0,0.0,20.0,0.0,0.0965
7.0,0.0,20.0,1.0,0.036000000000000004
7.0,0.0,20.0,2.0,0.033
7.0,0.0,20.0,3.0,0.053000000000000005
7.0,0.0,20.0,4.0,0.043000000000000003
7.0,0.0,20.0,5.0,0.0275
7.0,0.0,20.0,6.0,0.054
7.0,0.0,20.0,7.0,0.0335
7.0,0.0,20.0,8.0,0.163
7.0,0.0,20.0,9.0,0.067
7.0,0.0,20.0,10.0,0.029
7.0,0.0,20.0,11.0,0.069
7.0,0.0,20.0,12.0,0.0635
7.0,0.0,20.0,13.0,0.033
7.0,0.0,20.0,14.0,0.0685
7.0,0.0,20.0,15.0,0.037
7.0,0.0,20.0,16.0,0.063
7.0,0.0,20.0,17.0,0.069
7.0,0.0,20.0,18.0,0.0315
7.0,0.0,20.0,19.0,0.07
7.0,0.0,20.0,20.0,0.04
7.0,0.0,20.0,21.0,0.07100000000000001
7.0,0.0,20.0,22.0,0.08449999999999999
7.0,0.0,20.0,23.0,0.0445
7.0,1.0,21.0,0.0,0.078
7.0,1.0,21.0,1.0,0.036000000000000004
7.0,1.0,21.0,2.0,0.0635
7.0,1.0,21.0,3.0,0.0625
7.0,1.0,21.0,4.0,0.037
7.0,1.0,21.0,5.0,0.07
7.0,1.0,21.0,6.0,0.0295
7.0,1.0,21.0,7.0,0.07
7.0,1.0,21.0,8.0,0.0455
7.0,1.0,21.0,9.0,0.054
7.0,1.0,21.0,10.0,0.067
7.0,1.0,21.0,11.0,0.032
7.0,1.0,21.0,12.0,0.0625
7.0,1.0,21.0,13.0,0.016
7.0,1.0,21.0,14.0,0.057999999999999996
7.0,1.0,21.0,15.0,0.035500000000000004
7.0,1.0,21.0,16.0,0.039
7.0,1.0,21.0,17.0,0.0585
7.0,1.0,21.0,18.0,0.017
7.0,1.0,21.0,19.0,0.0595
7.0,1.0,21.0,20.0,0.027
7.0,1.0,21.0,21.0,0.06
7.0,1.0,21.0,22.0,0.0695
7.0,1.0,21.0,23.0,0.035500000000000004
7.0,2.0,22.0,0.0,0.0655
7.0,2.0,22.0,1.0,0.017
7.0,2.0,22.0,2.0,0.0585
7.0,2.0,22.0,3.0,0.0415
7.0,2.0,22.0,4.0,0.0335
7.0,2.0,22.0,5.0,0.059000000000000004
7.0,2.0,22.0,6.0,0.017
7.0,2.0,22.0,7.0,0.0575
7.0,2.0,22.0,8.0,0.018500000000000003
7.0,2.0,22.0,9.0,0.055
7.0,2.0,22.0,10.0,0.0425
7.0,2.0,22.0,11.0,0.031
7.0,2.0,22.0,12.0,0.058
7.0,2.0,22.0,13.0,0.016
7.0,2.0,22.0,14.0,0.059
7.0,2.0,22.0,15.0,0.018500000000000003
7.0,2.0,22.0,16.0,0.0575
7.0,2.0,22.0,17.0,0.0445
7.0,2.0,22.0,18.0,0.9565
7.0,2.0,22.0,19.0,0.17149999999999999
7.0,2.0,22.0,20.0,0.061
7.0,2.0,22.0,21.0,0.081
7.0,2.0,22.0,22.0,0.203
7.0,2.0,22.0,23.0,0.156
7.0,3.0,23.0,0.0,0.086
7.0,3.0,23.0,1.0,0.05
7.0,3.0,23.0,2.0,0.041
7.0,3.0,23.0,3.0,0.065
7.0,3.0,23.0,4.0,0.024
7.0,3.0,23.0,5.0,0.0655
7.0,3.0,23.0,6.0,0.162
7.0,3.0,23.0,7.0,0.0565
7.0,3.0,23.0,8.0,0.049
7.0,3.0,23.0,9.0,0.028
