month,weekday,day,hour,value
7.0,1.0,14.0,0.0,0.1335
7.0,1.0,14.0,1.0,0.127
7.0,1.0,14.0,2.0,0.08499999999999999
7.0,1.0,14.0,3.0,0.046
7.0,1.0,14.0,4.0,0.056
7.0,1.0,14.0,5.0,0.05499999999999999
7.0,1.0,14.0,6.0,0.11699999999999999
7.0,1.0,14.0,7.0,0.3775
7.0,1.0,14.0,8.0,1.8745
7.0,1.0,14.0,9.0,0.949
7.0,1.0,14.0,10.0,0.5690000000000001
7.0,1.0,14.0,11.0,0.8380000000000001
7.0,1.0,14.0,12.0,1.206
7.0,1.0,14.0,13.0,0.249
7.0,1.0,14.0,14.0,1.0695000000000001
7.0,1.0,14.0,15.0,0.216
7.0,1.0,14.0,16.0,0.1395
7.0,1.0,14.0,17.0,0.0655
7.0,1.0,14.0,18.0,0.083
7.0,1.0,14.0,19.0,0.178
7.0,1.0,14.0,20.0,0.2335
7.0,1.0,14.0,21.0,0.524
7.0,1.0,14.0,22.0,1.2285
7.0,1.0,14.0,23.0,0.1275
7.0,2.0,15.0,0.0,0.096
7.0,2.0,15.0,1.0,0.025
7.0,2.0,15.0,2.0,0.118
7.0,2.0,15.0,3.0,0.055
7.0,2.0,15.0,4.0,0.0405
7.0,2.0,15.0,5.0,0.0725
7.0,2.0,15.0,6.0,0.0795
7.0,2.0,15.0,7.0,0.1095
7.0,2.0,15.0,8.0,0.024
7.0,2.0,15.0,9.0,0.0245
7.0,2.0,15.0,10.0,0.07050000000000001
7.0,2.0,15.0,11.0,2.0404999999999998
7.0,2.0,15.0,12.0,0.9924999999999999
7.0,2.0,15.0,13.0,0.114
7.0,2.0,15.0,14.0,0.1005
7.0,2.0,15.0,15.0,0.1135
7.0,2.0,15.0,16.0,0.055
7.0,2.0,15.0,17.0,0.17450000000000002
7.0,2.0,15.0,18.0,0.607
7.0,2.0,15.0,19.0,0.516
7.0,2.0,15.0,20.0,1.2385000000000002
7.0,2.0,15.0,21.0,0.373
7.0,2.0,15.0,22.0,0.0885
7.0,2.0,15.0,23.0,0.097
7.0,3.0,16.0,0.0,0.2925
7.0,3.0,16.0,1.0,0.22399999999999998
7.0,3.0,16.0,2.0,0.111
