month,weekday,day,hour,value
7.0,1.0,14.0,0.0,1.7014999999999998
7.0,1.0,14.0,1.0,1.6125
7.0,1.0,14.0,2.0,1.5505
7.0,1.0,14.0,3.0,0.8315
7.0,1.0,14.0,4.0,0.6599999999999999
7.0,1.0,14.0,5.0,0.5575
7.0,1.0,14.0,6.0,0.5645
7.0,1.0,14.0,7.0,0.5645
7.0,1.0,14.0,8.0,0.6705000000000001
7.0,1.0,14.0,9.0,0.5305
7.0,1.0,14.0,10.0,0.5955
7.0,1.0,14.0,11.0,0.6120000000000001
7.0,1.0,14.0,12.0,0.905
7.0,1.0,14.0,13.0,1.035
7.0,1.0,14.0,14.0,0.9425
7.0,1.0,14.0,15.0,2.0585
7.0,1.0,14.0,16.0,2.1585
7.0,1.0,14.0,17.0,1.097
7.0,1.0,14.0,18.0,0.8215
7.0,1.0,14.0,19.0,0.739
7.0,1.0,14.0,20.0,0.8005
7.0,1.0,14.0,21.0,0.616
7.0,1.0,14.0,22.0,1.87
7.0,1.0,14.0,23.0,1.774
7.0,2.0,15.0,0.0,1.7534999999999998
7.0,2.0,15.0,1.0,1.259
7.0,2.0,15.0,2.0,0.585
7.0,2.0,15.0,3.0,0.5115000000000001
7.0,2.0,15.0,4.0,0.515
7.0,2.0,15.0,5.0,0.531
7.0,2.0,15.0,6.0,0.524
7.0,2.0,15.0,7.0,0.5075
7.0,2.0,15.0,8.0,0.8965
7.0,2.0,15.0,9.0,1.4565
7.0,2.0,15.0,10.0,1.951
7.0,2.0,15.0,11.0,0.7395
7.0,2.0,15.0,12.0,1.1045
7.0,2.0,15.0,13.0,1.0135
7.0,2.0,15.0,14.0,1.1955
7.0,2.0,15.0,15.0,1.694
7.0,2.0,15.0,16.0,1.157
7.0,2.0,15.0,17.0,2.096
7.0,2.0,15.0,18.0,0.788
7.0,2.0,15.0,19.0,1.046
7.0,2.0,15.0,20.0,1.0395
7.0,2.0,15.0,21.0,1.069
7.0,2.0,15.0,22.0,1.5045000000000002
7.0,2.0,15.0,23.0,1.373
7.0,3.0,16.0,0.0,0.5695
7.0,3.0,16.0,1.0,0.39249999999999996
7.0,3.0,16.0,2.0,0.5195
7.0,3.0,16.0,3.0,0.444
7.0,3.0,16.0,4.0,0.423
7.0,3.0,16.0,5.0,0.4665
7.0,3.0,16.0,6.0,0.5155000000000001
7.0,3.0,16.0,7.0,0.5435
7.0,3.0,16.0,8.0,0.6265000000000001
7.0,3.0,16.0,9.0,1.2345
7.0,3.0,16.0,10.0,1.1840000000000002
7.0,3.0,16.0,11.0,2.12
7.0,3.0,16.0,12.0,1.2785
7.0,3.0,16.0,13.0,1.3290000000000002
7.0,3.0,16.0,14.0,1.6275000000000002
7.0,3.0,16.0,15.0,1.3485
7.0,3.0,16.0,16.0,0.5505
7.0,3.0,16.0,17.0,0.655
7.0,3.0,16.0,18.0,0.6455
7.0,3.0,16.0,19.0,0.6985
