month,weekday,day,hour,value
7.0,1.0,14.0,0.0,0.025
7.0,1.0,14.0,1.0,0.1105
7.0,1.0,14.0,2.0,0.1105
7.0,1.0,14.0,3.0,0.0995
7.0,1.0,14.0,4.0,0.025
7.0,1.0,14.0,5.0,0.113
7.0,1.0,14.0,6.0,0.11
7.0,1.0,14.0,7.0,0.093
7.0,1.0,14.0,8.0,0.024
7.0,1.0,14.0,9.0,0.1135
7.0,1.0,14.0,10.0,0.1085
7.0,1.0,14.0,11.0,0.0675
7.0,1.0,14.0,12.0,0.05499999999999999
7.0,1.0,14.0,13.0,0.1135
7.0,1.0,14.0,14.0,0.073
7.0,1.0,14.0,15.0,0.0605
7.0,1.0,14.0,16.0,0.113
7.0,1.0,14.0,17.0,0.0675
7.0,1.0,14.0,18.0,0.069
7.0,1.0,14.0,19.0,0.1125
7.0,1.0,14.0,20.0,0.08449999999999999
7.0,1.0,14.0,21.0,0.051000000000000004
7.0,1.0,14.0,22.0,0.114
7.0,1.0,14.0,23.0,0.1095
7.0,2.0,15.0,0.0,0.058499999999999996
7.0,2.0,15.0,1.0,0.075
7.0,2.0,15.0,2.0,0.113
7.0,2.0,15.0,3.0,0.1095
7.0,2.0,15.0,4.0,0.0745
7.0,2.0,15.0,5.0,0.052000000000000005
7.0,2.0,15.0,6.0,0.114
7.0,2.0,15.0,7.0,0.1095
7.0,2.0,15.0,8.0,0.051000000000000004
7.0,2.0,15.0,9.0,0.0735
7.0,2.0,15.0,10.0,0.1115
7.0,2.0,15.0,11.0,0.097
7.0,2.0,15.0,12.0,0.0245
7.0,2.0,15.0,13.0,0.11599999999999999
7.0,2.0,15.0,14.0,0.086
7.0,2.0,15.0,15.0,0.051500000000000004
7.0,2.0,15.0,16.0,0.1135
7.0,2.0,15.0,17.0,0.083
7.0,2.0,15.0,18.0,0.055499999999999994
7.0,2.0,15.0,19.0,0.1135
7.0,2.0,15.0,20.0,0.0905
7.0,2.0,15.0,21.0,0.048
7.0,2.0,15.0,22.0,0.1145
7.0,2.0,15.0,23.0,0.11
7.0,3.0,16.0,0.0,0.061
7.0,3.0,16.0,1.0,0.075
7.0,3.0,16.0,2.0,0.1135
7.0,3.0,16.0,3.0,0.11
7.0,3.0,16.0,4.0,0.053000000000000005
7.0,3.0,16.0,5.0,0.0775
7.0,3.0,16.0,6.0,0.1125
7.0,3.0,16.0,7.0,0.1005
7.0,3.0,16.0,8.0,0.0245
7.0,3.0,16.0,9.0,0.11599999999999999
7.0,3.0,16.0,10.0,0.11
7.0,3.0,16.0,11.0,0.0795
7.0,3.0,16.0,12.0,0.0465
7.0,3.0,16.0,13.0,0.114
7.0,3.0,16.0,14.0,0.1095
7.0,3.0,16.0,15.0,0.0385
7.0,3.0,16.0,16.0,0.095
7.0,3.0,16.0,17.0,0.1105
7.0,3.0,16.0,18.0,0.082
7.0,3.0,16.0,19.0,0.045
7.0,3.0,16.0,20.0,0.1135
7.0,3.0,16.0,21.0,0.109
7.0,3.0,16.0,22.0,0.0875
7.0,3.0,16.0,23.0,0.0325
7.0,4.0,17.0,0.0,0.11699999999999999
7.0,4.0,17.0,1.0,0.11
7.0,4.0,17.0,2.0,0.097
7.0,4.0,17.0,3.0,0.025
7.0,4.0,17.0,4.0,0.113
7.0,4.0,17.0,5.0,0.1105
7.0,4.0,17.0,6.0,0.0675
7.0,4.0,17.0,7.0,0.058499999999999996
7.0,4.0,17.0,8.0,0.1125
7.0,4.0,17.0,9.0,0.1075
7.0,4.0,17.0,10.0,0.08449999999999999
7.0,4.0,17.0,11.0,0.029500000000000002
7.0,4.0,17.0,12.0,0.11499999999999999
7.0,4.0,17.0,13.0,0.1095
7.0,4.0,17.0,14.0,0.0345
7.0,4.0,17.0,15.0,0.096
7.0,4.0,17.0,16.0,0.1105
7.0,4.0,17.0,17.0,0.0395
7.0,4.0,17.0,18.0,0.0945
7.0,4.0,17.0,19.0,0.111
7.0,4.0,17.0,20.0,0.07
7.0,4.0,17.0,21.0,0.062
7.0,4.0,17.0,22.0,0.1125
7.0,4.0,17.0,23.0,0.1095
7.0,5.0,18.0,0.0,0.0665
7.0,5.0,18.0,1.0,0.0615
7.0,5.0,18.0,2.0,0.1135
7.0,5.0,18.0,3.0,0.1095
7.0,5.0,18.0,4.0,0.08499999999999999
7.0,5.0,18.0,5.0,0.036500000000000005
7.0,5.0,18.0,6.0,0.11549999999999999
7.0,5.0,18.0,7.0,0.1095
7.0,5.0,18.0,8.0,0.107
7.0,5.0,18.0,9.0,0.0475
7.0,5.0,18.0,10.0,0.0675
7.0,5.0,18.0,11.0,0.11
7.0,5.0,18.0,12.0,0.107
7.0,5.0,18.0,13.0,0.039
7.0,5.0,18.0,14.0,0.083
7.0,5.0,18.0,15.0,0.1115
7.0,5.0,18.0,16.0,0.083
7.0,5.0,18.0,17.0,0.0395
7.0,5.0,18.0,18.0,0.113
7.0,5.0,18.0,19.0,0.1095
7.0,5.0,18.0,20.0,0.041
7.0,5.0,18.0,21.0,0.0875
7.0,5.0,18.0,22.0,0.1105
7.0,5.0,18.0,23.0,0.1085
7.0,6.0,19.0,0.0,0.029500000000000002
7.0,6.0,19.0,1.0,0.098
7.0,6.0,19.0,2.0,0.111
7.0,6.0,19.0,3.0,0.108
7.0,6.0,19.0,4.0,0.08499999999999999
7.0,6.0,19.0,5.0,0.032
7.0,6.0,19.0,6.0,0.11599999999999999
7.0,6.0,19.0,7.0,0.1095
7.0,6.0,19.0,8.0,0.0975
7.0,6.0,19.0,9.0,0.024
7.0,6.0,19.0,10.0,0.10550000000000001
7.0,6.0,19.0,11.0,0.1085
7.0,6.0,19.0,12.0,0.092
7.0,6.0,19.0,13.0,0.024
7.0,6.0,19.0,14.0,0.11499999999999999
7.0,6.0,19.0,15.0,0.0895
7.0,6.0,19.0,16.0,0.0405
7.0,6.0,19.0,17.0,0.113
7.0,6.0,19.0,18.0,0.1055
7.0,6.0,19.0,19.0,0.024
7.0,6.0,19.0,20.0,0.1155
7.0,6.0,19.0,21.0,0.11
7.0,6.0,19.0,22.0,0.05499999999999999
7.0,6.0,19.0,23.0,0.077
7.0,0.0,20.0,0.0,0.1125
7.0,0.0,20.0,1.0,0.1095
7.0,0.0,20.0,2.0,0.077
7.0,0.0,20.0,3.0,0.045
7.0,0.0,20.0,4.0,0.114
7.0,0.0,20.0,5.0,0.1105
7.0,0.0,20.0,6.0,0.108
7.0,0.0,20.0,7.0,0.0325
7.0,0.0,20.0,8.0,0.089
7.0,0.0,20.0,9.0,0.109
7.0,0.0,20.0,10.0,0.107
7.0,0.0,20.0,11.0,0.038
7.0,0.0,20.0,12.0,0.0835
7.0,0.0,20.0,13.0,0.1115
7.0,0.0,20.0,14.0,0.0675
7.0,0.0,20.0,15.0,0.0625
7.0,0.0,20.0,16.0,0.113
7.0,0.0,20.0,17.0,0.03
7.0,0.0,20.0,18.0,0.1115
7.0,0.0,20.0,19.0,0.10600000000000001
7.0,0.0,20.0,20.0,0.0325
7.0,0.0,20.0,21.0,0.11599999999999999
7.0,0.0,20.0,22.0,0.1105
7.0,0.0,20.0,23.0,0.063
7.0,1.0,21.0,0.0,0.0735
7.0,1.0,21.0,1.0,0.1135
7.0,1.0,21.0,2.0,0.109
7.0,1.0,21.0,3.0,0.052500000000000005
7.0,1.0,21.0,4.0,0.079
7.0,1.0,21.0,5.0,0.112
7.0,1.0,21.0,6.0,0.1085
7.0,1.0,21.0,7.0,0.057999999999999996
7.0,1.0,21.0,8.0,0.0685
7.0,1.0,21.0,9.0,0.111
7.0,1.0,21.0,10.0,0.1075
7.0,1.0,21.0,11.0,0.029
7.0,1.0,21.0,12.0,0.097
7.0,1.0,21.0,13.0,0.111
7.0,1.0,21.0,14.0,0.068
7.0,1.0,21.0,15.0,0.063
7.0,1.0,21.0,16.0,0.1125
7.0,1.0,21.0,17.0,0.083
7.0,1.0,21.0,18.0,0.0495
7.0,1.0,21.0,19.0,0.1135
7.0,1.0,21.0,20.0,0.1095
7.0,1.0,21.0,21.0,0.0345
7.0,1.0,21.0,22.0,0.1005
7.0,1.0,21.0,23.0,0.111
7.0,2.0,22.0,0.0,0.0985
7.0,2.0,22.0,1.0,0.0275
7.0,2.0,22.0,2.0,0.11599999999999999
7.0,2.0,22.0,3.0,0.1105
7.0,2.0,22.0,4.0,0.0895
7.0,2.0,22.0,5.0,0.035
7.0,2.0,22.0,6.0,0.11549999999999999
7.0,2.0,22.0,7.0,0.109
7.0,2.0,22.0,8.0,0.086
7.0,2.0,22.0,9.0,0.032
7.0,2.0,22.0,10.0,0.1135
7.0,2.0,22.0,11.0,0.1085
7.0,2.0,22.0,12.0,0.05
7.0,2.0,22.0,13.0,0.079
7.0,2.0,22.0,14.0,0.111
7.0,2.0,22.0,15.0,0.0935
7.0,2.0,22.0,16.0,0.0325
7.0,2.0,22.0,17.0,0.1145
7.0,2.0,22.0,18.0,0.1095
7.0,2.0,22.0,19.0,0.048
7.0,2.0,22.0,20.0,0.0835
7.0,2.0,22.0,21.0,0.1105
7.0,2.0,22.0,22.0,0.095
7.0,2.0,22.0,23.0,0.029500000000000002
7.0,3.0,23.0,0.0,0.11599999999999999
7.0,3.0,23.0,1.0,0.1105
7.0,3.0,23.0,2.0,0.0915
7.0,3.0,23.0,3.0,0.031
7.0,3.0,23.0,4.0,0.11599999999999999
7.0,3.0,23.0,5.0,0.1105
7.0,3.0,23.0,6.0,0.108
7.0,3.0,23.0,7.0,0.025500000000000002
7.0,3.0,23.0,8.0,0.099
7.0,3.0,23.0,9.0,0.109
7.0,3.0,23.0,10.0,0.0935
7.0,3.0,23.0,11.0,0.024
7.0,3.0,23.0,12.0,0.11649999999999999
7.0,3.0,23.0,13.0,1.734
7.0,3.0,23.0,14.0,1.749
7.0,3.0,23.0,15.0,0.136
7.0,3.0,23.0,16.0,0.1325
7.0,3.0,23.0,17.0,6.0634999999999994
7.0,3.0,23.0,18.0,1.0035
7.0,3.0,23.0,19.0,0.1835
7.0,3.0,23.0,20.0,0.1215
7.0,3.0,23.0,21.0,0.20199999999999999
7.0,3.0,23.0,22.0,0.6435
7.0,3.0,23.0,23.0,0.7375
7.0,4.0,24.0,0.0,0.8819999999999999
7.0,4.0,24.0,1.0,0.1245
7.0,4.0,24.0,2.0,0.124
7.0,4.0,24.0,3.0,0.123
7.0,4.0,24.0,4.0,0.04
7.0,4.0,24.0,5.0,0.079
7.0,4.0,24.0,6.0,0.129
7.0,4.0,24.0,7.0,0.1245
7.0,4.0,24.0,8.0,0.122
7.0,4.0,24.0,9.0,2.767
7.0,4.0,24.0,10.0,0.15
7.0,4.0,24.0,11.0,0.0635
7.0,4.0,24.0,12.0,0.093
7.0,4.0,24.0,13.0,0.068
7.0,4.0,24.0,14.0,0.057999999999999996
7.0,4.0,24.0,15.0,0.107
7.0,4.0,24.0,16.0,0.056999999999999995
7.0,4.0,24.0,17.0,0.078
7.0,4.0,24.0,18.0,0.08650000000000001
7.0,4.0,24.0,19.0,0.0525
7.0,4.0,24.0,20.0,0.091
7.0,4.0,24.0,21.0,0.078
7.0,4.0,24.0,22.0,0.053500000000000006
7.0,4.0,24.0,23.0,0.1135
7.0,5.0,25.0,0.0,0.051
7.0,5.0,25.0,1.0,0.0945
7.0,5.0,25.0,2.0,0.0735
7.0,5.0,25.0,3.0,0.07050000000000001
7.0,5.0,25.0,4.0,0.0955
7.0,5.0,25.0,5.0,0.053500000000000006
7.0,5.0,25.0,6.0,0.11
7.0,5.0,25.0,7.0,0.0465
7.0,5.0,25.0,8.0,0.10850000000000001
7.0,5.0,25.0,9.0,0.051500000000000004
7.0,5.0,25.0,10.0,0.0835
7.0,5.0,25.0,11.0,0.076
7.0,5.0,25.0,12.0,0.0605
7.0,5.0,25.0,13.0,0.1
7.0,5.0,25.0,14.0,0.0495
7.0,5.0,25.0,15.0,0.08
7.0,5.0,25.0,16.0,0.088
7.0,5.0,25.0,17.0,0.053
7.0,5.0,25.0,18.0,0.08
7.0,5.0,25.0,19.0,0.0875
7.0,5.0,25.0,20.0,0.0545
7.0,5.0,25.0,21.0,0.084
7.0,5.0,25.0,22.0,0.085
7.0,5.0,25.0,23.0,0.051500000000000004
7.0,6.0,26.0,0.0,0.11149999999999999
