month,weekday,day,hour,value
7.0,1.0,14.0,0.0,0.1065
7.0,1.0,14.0,1.0,0.2305
7.0,1.0,14.0,2.0,0.1355
7.0,1.0,14.0,3.0,0.1885
7.0,1.0,14.0,4.0,0.1875
7.0,1.0,14.0,5.0,0.1575
7.0,1.0,14.0,6.0,0.1935
7.0,1.0,14.0,7.0,1.5030000000000001
7.0,1.0,14.0,8.0,0.2955
7.0,1.0,14.0,9.0,0.1895
7.0,1.0,14.0,10.0,0.158
7.0,1.0,14.0,11.0,0.191
7.0,1.0,14.0,12.0,0.1315
7.0,1.0,14.0,13.0,0.1835
7.0,1.0,14.0,14.0,0.1785
7.0,1.0,14.0,15.0,0.1285
7.0,1.0,14.0,16.0,0.21100000000000002
7.0,1.0,14.0,17.0,0.126
7.0,1.0,14.0,18.0,0.16899999999999998
7.0,1.0,14.0,19.0,0.159
7.0,1.0,14.0,20.0,0.1735
7.0,1.0,14.0,21.0,0.235
7.0,1.0,14.0,22.0,0.29300000000000004
7.0,1.0,14.0,23.0,0.20350000000000001
7.0,2.0,15.0,0.0,0.181
7.0,2.0,15.0,1.0,0.1655
7.0,2.0,15.0,2.0,0.1785
7.0,2.0,15.0,3.0,0.1735
7.0,2.0,15.0,4.0,0.1525
7.0,2.0,15.0,5.0,0.1905
7.0,2.0,15.0,6.0,0.19899999999999998
7.0,2.0,15.0,7.0,0.246
7.0,2.0,15.0,8.0,0.2455
7.0,2.0,15.0,9.0,0.262
7.0,2.0,15.0,10.0,0.206
7.0,2.0,15.0,11.0,0.1755
7.0,2.0,15.0,12.0,0.16
7.0,2.0,15.0,13.0,0.155
7.0,2.0,15.0,14.0,0.2745
7.0,2.0,15.0,15.0,0.1635
7.0,2.0,15.0,16.0,0.20049999999999998
7.0,2.0,15.0,17.0,0.2435
7.0,2.0,15.0,18.0,0.2245
7.0,2.0,15.0,19.0,0.2025
7.0,2.0,15.0,20.0,0.2915
7.0,2.0,15.0,21.0,0.16149999999999998
7.0,2.0,15.0,22.0,0.357
7.0,2.0,15.0,23.0,0.1745
7.0,3.0,16.0,0.0,0.174
7.0,3.0,16.0,1.0,0.1865
7.0,3.0,16.0,2.0,0.157
7.0,3.0,16.0,3.0,0.1805
7.0,3.0,16.0,4.0,0.1685
7.0,3.0,16.0,5.0,0.161
7.0,3.0,16.0,6.0,0.2925
7.0,3.0,16.0,7.0,0.188
7.0,3.0,16.0,8.0,0.21650000000000003
7.0,3.0,16.0,9.0,0.29
7.0,3.0,16.0,10.0,0.151
7.0,3.0,16.0,11.0,0.3015
7.0,3.0,16.0,12.0,0.1035
