month,weekday,day,hour,value
7.0,1.0,14.0,0.0,0.334
7.0,1.0,14.0,1.0,0.34450000000000003
7.0,1.0,14.0,2.0,0.323
7.0,1.0,14.0,3.0,0.3385
7.0,1.0,14.0,4.0,0.32899999999999996
7.0,1.0,14.0,5.0,0.3355
7.0,1.0,14.0,6.0,0.3335
7.0,1.0,14.0,7.0,0.33599999999999997
7.0,1.0,14.0,8.0,0.41300000000000003
7.0,1.0,14.0,9.0,0.328
7.0,1.0,14.0,10.0,0.4425
7.0,1.0,14.0,11.0,0.503
7.0,1.0,14.0,12.0,0.9795
7.0,1.0,14.0,13.0,1.474
7.0,1.0,14.0,14.0,0.4945
7.0,1.0,14.0,15.0,0.487
7.0,1.0,14.0,16.0,0.3275
7.0,1.0,14.0,17.0,2.521
7.0,1.0,14.0,18.0,1.5275
7.0,1.0,14.0,19.0,1.218
7.0,1.0,14.0,20.0,1.4165
7.0,1.0,14.0,21.0,0.6885
7.0,1.0,14.0,22.0,0.593
7.0,1.0,14.0,23.0,0.40800000000000003
7.0,2.0,15.0,0.0,0.35150000000000003
7.0,2.0,15.0,1.0,0.35350000000000004
7.0,2.0,15.0,2.0,0.3345
7.0,2.0,15.0,3.0,0.33299999999999996
7.0,2.0,15.0,4.0,0.307
7.0,2.0,15.0,5.0,0.3205
7.0,2.0,15.0,6.0,0.33799999999999997
7.0,2.0,15.0,7.0,0.3355
7.0,2.0,15.0,8.0,1.1235
7.0,2.0,15.0,9.0,0.8775
7.0,2.0,15.0,10.0,0.6765
7.0,2.0,15.0,11.0,0.6955
7.0,2.0,15.0,12.0,0.2985
7.0,2.0,15.0,13.0,0.3085
7.0,2.0,15.0,14.0,0.2975
7.0,2.0,15.0,15.0,0.3245
7.0,2.0,15.0,16.0,0.40349999999999997
7.0,2.0,15.0,17.0,3.4859999999999998
7.0,2.0,15.0,18.0,2.2535
7.0,2.0,15.0,19.0,0.7295
7.0,2.0,15.0,20.0,0.617
7.0,2.0,15.0,21.0,0.7555000000000001
7.0,2.0,15.0,22.0,0.8560000000000001
7.0,2.0,15.0,23.0,0.40349999999999997
7.0,3.0,16.0,0.0,0.35950000000000004
7.0,3.0,16.0,1.0,0.31999999999999995
7.0,3.0,16.0,2.0,0.3285
7.0,3.0,16.0,3.0,0.3515
7.0,3.0,16.0,4.0,0.3295
7.0,3.0,16.0,5.0,0.3305
7.0,3.0,16.0,6.0,0.3095
7.0,3.0,16.0,7.0,0.348
7.0,3.0,16.0,8.0,0.367
7.0,3.0,16.0,9.0,0.34950000000000003
7.0,3.0,16.0,10.0,0.5125
7.0,3.0,16.0,11.0,0.46099999999999997
7.0,3.0,16.0,12.0,0.4555
7.0,3.0,16.0,13.0,0.3755
7.0,3.0,16.0,14.0,0.543
7.0,3.0,16.0,15.0,0.3385
7.0,3.0,16.0,16.0,0.471
7.0,3.0,16.0,17.0,4.0120000000000005
7.0,3.0,16.0,18.0,1.0015
7.0,3.0,16.0,19.0,1.366
7.0,3.0,16.0,20.0,0.47050000000000003
7.0,3.0,16.0,21.0,0.489
7.0,3.0,16.0,22.0,0.6875
7.0,3.0,16.0,23.0,0.4565
7.0,4.0,17.0,0.0,0.437
7.0,4.0,17.0,1.0,0.353
7.0,4.0,17.0,2.0,0.352
7.0,4.0,17.0,3.0,0.3395
7.0,4.0,17.0,4.0,0.355
7.0,4.0,17.0,5.0,0.3165
7.0,4.0,17.0,6.0,0.3415
7.0,4.0,17.0,7.0,0.33999999999999997
7.0,4.0,17.0,8.0,0.38749999999999996
7.0,4.0,17.0,9.0,0.5605
7.0,4.0,17.0,10.0,0.7195
7.0,4.0,17.0,11.0,1.237
7.0,4.0,17.0,12.0,0.9524999999999999
7.0,4.0,17.0,13.0,1.3105
7.0,4.0,17.0,14.0,0.7375
7.0,4.0,17.0,15.0,0.4925
7.0,4.0,17.0,16.0,0.495
7.0,4.0,17.0,17.0,2.4555
7.0,4.0,17.0,18.0,0.48250000000000004
7.0,4.0,17.0,19.0,0.659
7.0,4.0,17.0,20.0,0.6265000000000001
7.0,4.0,17.0,21.0,0.9099999999999999
7.0,4.0,17.0,22.0,0.6
7.0,4.0,17.0,23.0,0.5660000000000001
7.0,5.0,18.0,0.0,0.496
7.0,5.0,18.0,1.0,0.3195
7.0,5.0,18.0,2.0,0.351
7.0,5.0,18.0,3.0,0.3275
7.0,5.0,18.0,4.0,0.3495
7.0,5.0,18.0,5.0,0.33599999999999997
7.0,5.0,18.0,6.0,0.3015
7.0,5.0,18.0,7.0,0.35450000000000004
7.0,5.0,18.0,8.0,0.3545
7.0,5.0,18.0,9.0,2.0545
7.0,5.0,18.0,10.0,0.482
7.0,5.0,18.0,11.0,0.905
7.0,5.0,18.0,12.0,3.3019999999999996
7.0,5.0,18.0,13.0,3.7984999999999998
7.0,5.0,18.0,14.0,0.751
7.0,5.0,18.0,15.0,0.4365
7.0,5.0,18.0,16.0,0.40249999999999997
7.0,5.0,18.0,17.0,1.6744999999999999
7.0,5.0,18.0,18.0,0.314
7.0,5.0,18.0,19.0,0.3155
7.0,5.0,18.0,20.0,0.555
7.0,5.0,18.0,21.0,0.69
7.0,5.0,18.0,22.0,0.533
7.0,5.0,18.0,23.0,0.4435
7.0,6.0,19.0,0.0,0.346
7.0,6.0,19.0,1.0,0.346
7.0,6.0,19.0,2.0,0.3285
7.0,6.0,19.0,3.0,0.345
7.0,6.0,19.0,4.0,0.3315
7.0,6.0,19.0,5.0,0.4325
7.0,6.0,19.0,6.0,0.311
7.0,6.0,19.0,7.0,0.355
7.0,6.0,19.0,8.0,0.378
7.0,6.0,19.0,9.0,0.34299999999999997
7.0,6.0,19.0,10.0,0.9555
7.0,6.0,19.0,11.0,0.34099999999999997
7.0,6.0,19.0,12.0,0.749
7.0,6.0,19.0,13.0,2.6035
7.0,6.0,19.0,14.0,2.5945
7.0,6.0,19.0,15.0,0.857
7.0,6.0,19.0,16.0,0.9855
7.0,6.0,19.0,17.0,2.711
7.0,6.0,19.0,18.0,0.5875
7.0,6.0,19.0,19.0,0.584
7.0,6.0,19.0,20.0,0.526
7.0,6.0,19.0,21.0,0.49150000000000005
7.0,6.0,19.0,22.0,0.698
