month,weekday,day,hour,value
7.0,1.0,14.0,0.0,0.248
7.0,1.0,14.0,1.0,0.1875
7.0,1.0,14.0,2.0,0.20500000000000002
7.0,1.0,14.0,3.0,0.21300000000000002
7.0,1.0,14.0,4.0,0.178
7.0,1.0,14.0,5.0,0.23
7.0,1.0,14.0,6.0,0.1535
7.0,1.0,14.0,7.0,0.236
7.0,1.0,14.0,8.0,0.4135
7.0,1.0,14.0,9.0,0.16949999999999998
7.0,1.0,14.0,10.0,0.20900000000000002
7.0,1.0,14.0,11.0,0.36050000000000004
7.0,1.0,14.0,12.0,0.306
7.0,1.0,14.0,13.0,0.23249999999999998
7.0,1.0,14.0,14.0,0.1915
7.0,1.0,14.0,15.0,0.6665
7.0,1.0,14.0,16.0,1.4005
7.0,1.0,14.0,17.0,1.5895000000000001
7.0,1.0,14.0,18.0,0.3365
7.0,1.0,14.0,19.0,0.333
7.0,1.0,14.0,20.0,0.333
7.0,1.0,14.0,21.0,0.332
7.0,1.0,14.0,22.0,0.546
7.0,1.0,14.0,23.0,0.5095000000000001
7.0,2.0,15.0,0.0,0.2685
7.0,2.0,15.0,1.0,0.16749999999999998
7.0,2.0,15.0,2.0,0.22349999999999998
7.0,2.0,15.0,3.0,0.2245
7.0,2.0,15.0,4.0,0.1785
7.0,2.0,15.0,5.0,0.23399999999999999
7.0,2.0,15.0,6.0,0.174
7.0,2.0,15.0,7.0,0.229
7.0,2.0,15.0,8.0,0.4975
7.0,2.0,15.0,9.0,0.225
7.0,2.0,15.0,10.0,0.2245
7.0,2.0,15.0,11.0,0.1835
7.0,2.0,15.0,12.0,0.2735
7.0,2.0,15.0,13.0,0.2725
7.0,2.0,15.0,14.0,0.225
7.0,2.0,15.0,15.0,0.226
7.0,2.0,15.0,16.0,0.2455
7.0,2.0,15.0,17.0,1.0474999999999999
7.0,2.0,15.0,18.0,0.5875
7.0,2.0,15.0,19.0,0.33799999999999997
7.0,2.0,15.0,20.0,0.339
7.0,2.0,15.0,21.0,0.338
7.0,2.0,15.0,22.0,0.38349999999999995
7.0,2.0,15.0,23.0,0.497
7.0,3.0,16.0,0.0,0.28049999999999997
7.0,3.0,16.0,1.0,0.2365
7.0,3.0,16.0,2.0,0.23049999999999998
7.0,3.0,16.0,3.0,0.1585
7.0,3.0,16.0,4.0,0.23199999999999998
7.0,3.0,16.0,5.0,0.236
7.0,3.0,16.0,6.0,0.1835
7.0,3.0,16.0,7.0,0.1905
7.0,3.0,16.0,8.0,0.407
7.0,3.0,16.0,9.0,0.232
7.0,3.0,16.0,10.0,0.2015
7.0,3.0,16.0,11.0,0.186
7.0,3.0,16.0,12.0,0.265
7.0,3.0,16.0,13.0,0.254
7.0,3.0,16.0,14.0,0.22799999999999998
7.0,3.0,16.0,15.0,0.766
7.0,3.0,16.0,16.0,0.7390000000000001
7.0,3.0,16.0,17.0,0.328
7.0,3.0,16.0,18.0,0.33599999999999997
7.0,3.0,16.0,19.0,0.261
7.0,3.0,16.0,20.0,0.3145
7.0,3.0,16.0,21.0,0.3195
7.0,3.0,16.0,22.0,0.445
7.0,3.0,16.0,23.0,0.4135
7.0,4.0,17.0,0.0,0.2195
7.0,4.0,17.0,1.0,0.2025
7.0,4.0,17.0,2.0,0.1925
7.0,4.0,17.0,3.0,0.22949999999999998
7.0,4.0,17.0,4.0,0.1785
7.0,4.0,17.0,5.0,0.22
7.0,4.0,17.0,6.0,0.1985
7.0,4.0,17.0,7.0,0.185
7.0,4.0,17.0,8.0,0.9235
7.0,4.0,17.0,9.0,0.20500000000000002
7.0,4.0,17.0,10.0,0.22799999999999998
7.0,4.0,17.0,11.0,0.1885
7.0,4.0,17.0,12.0,0.22549999999999998
7.0,4.0,17.0,13.0,0.22
7.0,4.0,17.0,14.0,0.217
7.0,4.0,17.0,15.0,0.227
7.0,4.0,17.0,16.0,0.433
7.0,4.0,17.0,17.0,0.323
7.0,4.0,17.0,18.0,0.1795
7.0,4.0,17.0,19.0,0.24
7.0,4.0,17.0,20.0,0.2745
7.0,4.0,17.0,21.0,0.31599999999999995
7.0,4.0,17.0,22.0,0.4545
7.0,4.0,17.0,23.0,0.3705
7.0,5.0,18.0,0.0,0.239
7.0,5.0,18.0,1.0,0.1875
7.0,5.0,18.0,2.0,0.204
7.0,5.0,18.0,3.0,0.217
7.0,5.0,18.0,4.0,0.187
7.0,5.0,18.0,5.0,0.1965
7.0,5.0,18.0,6.0,0.42
7.0,5.0,18.0,7.0,0.175
7.0,5.0,18.0,8.0,0.304
7.0,5.0,18.0,9.0,0.362
7.0,5.0,18.0,10.0,0.217
7.0,5.0,18.0,11.0,0.196
7.0,5.0,18.0,12.0,0.1845
7.0,5.0,18.0,13.0,0.23249999999999998
7.0,5.0,18.0,14.0,0.2285
7.0,5.0,18.0,15.0,0.258
7.0,5.0,18.0,16.0,0.198
7.0,5.0,18.0,17.0,0.3615
7.0,5.0,18.0,18.0,0.302
7.0,5.0,18.0,19.0,0.197
7.0,5.0,18.0,20.0,0.47950000000000004
7.0,5.0,18.0,21.0,0.35650000000000004
7.0,5.0,18.0,22.0,0.332
7.0,5.0,18.0,23.0,0.371
7.0,6.0,19.0,0.0,0.2585
7.0,6.0,19.0,1.0,0.196
7.0,6.0,19.0,2.0,0.211
7.0,6.0,19.0,3.0,0.2015
7.0,6.0,19.0,4.0,0.2235
7.0,6.0,19.0,5.0,0.173
7.0,6.0,19.0,6.0,0.22449999999999998
7.0,6.0,19.0,7.0,0.187
7.0,6.0,19.0,8.0,0.2015
7.0,6.0,19.0,9.0,0.8305
7.0,6.0,19.0,10.0,0.336
7.0,6.0,19.0,11.0,0.5325
7.0,6.0,19.0,12.0,0.249
7.0,6.0,19.0,13.0,0.28049999999999997
7.0,6.0,19.0,14.0,0.237
7.0,6.0,19.0,15.0,0.2285
7.0,6.0,19.0,16.0,0.2875
7.0,6.0,19.0,17.0,0.255
7.0,6.0,19.0,18.0,0.23049999999999998
7.0,6.0,19.0,19.0,0.325
7.0,6.0,19.0,20.0,0.4515
7.0,6.0,19.0,21.0,0.311
7.0,6.0,19.0,22.0,0.2985
7.0,6.0,19.0,23.0,0.4265
7.0,0.0,20.0,0.0,0.2555
7.0,0.0,20.0,1.0,0.20800000000000002
7.0,0.0,20.0,2.0,0.2065
7.0,0.0,20.0,3.0,0.19
7.0,0.0,20.0,4.0,0.2265
7.0,0.0,20.0,5.0,0.1825
7.0,0.0,20.0,6.0,0.21150000000000002
7.0,0.0,20.0,7.0,0.199
7.0,0.0,20.0,8.0,0.441
7.0,0.0,20.0,9.0,0.20450000000000002
7.0,0.0,20.0,10.0,0.1935
7.0,0.0,20.0,11.0,0.315
7.0,0.0,20.0,12.0,0.2005
7.0,0.0,20.0,13.0,1.1165
7.0,0.0,20.0,14.0,0.309
7.0,0.0,20.0,15.0,0.2555
