month,weekday,day,hour,value
7.0,1.0,14.0,0.0,0.161
7.0,1.0,14.0,1.0,0.14200000000000002
7.0,1.0,14.0,2.0,0.179
7.0,1.0,14.0,3.0,0.11399999999999999
7.0,1.0,14.0,4.0,0.20850000000000002
7.0,1.0,14.0,5.0,0.08549999999999999
7.0,1.0,14.0,6.0,0.20650000000000002
7.0,1.0,14.0,7.0,0.1105
7.0,1.0,14.0,8.0,0.4255
7.0,1.0,14.0,9.0,0.52
7.0,1.0,14.0,10.0,0.4385
7.0,1.0,14.0,11.0,0.49050000000000005
7.0,1.0,14.0,12.0,0.9495
7.0,1.0,14.0,13.0,0.16599999999999998
7.0,1.0,14.0,14.0,0.1645
7.0,1.0,14.0,15.0,0.33699999999999997
7.0,1.0,14.0,16.0,0.498
7.0,1.0,14.0,17.0,0.302
7.0,1.0,14.0,18.0,0.33999999999999997
7.0,1.0,14.0,19.0,0.704
7.0,1.0,14.0,20.0,0.363
7.0,1.0,14.0,21.0,0.4565
7.0,1.0,14.0,22.0,0.32299999999999995
7.0,1.0,14.0,23.0,0.244
7.0,2.0,15.0,0.0,0.116
7.0,2.0,15.0,1.0,0.206
7.0,2.0,15.0,2.0,0.1355
7.0,2.0,15.0,3.0,0.1665
7.0,2.0,15.0,4.0,0.182
7.0,2.0,15.0,5.0,0.11199999999999999
7.0,2.0,15.0,6.0,0.189
7.0,2.0,15.0,7.0,0.10750000000000001
7.0,2.0,15.0,8.0,0.5925
7.0,2.0,15.0,9.0,0.123
7.0,2.0,15.0,10.0,0.2685
7.0,2.0,15.0,11.0,0.129
7.0,2.0,15.0,12.0,0.16499999999999998
7.0,2.0,15.0,13.0,0.4195
7.0,2.0,15.0,14.0,0.16999999999999998
7.0,2.0,15.0,15.0,0.1345
7.0,2.0,15.0,16.0,0.663
7.0,2.0,15.0,17.0,0.3265
7.0,2.0,15.0,18.0,0.16599999999999998
7.0,2.0,15.0,19.0,0.229
7.0,2.0,15.0,20.0,0.10700000000000001
7.0,2.0,15.0,21.0,0.28500000000000003
7.0,2.0,15.0,22.0,0.28400000000000003
7.0,2.0,15.0,23.0,0.301
7.0,3.0,16.0,0.0,0.14600000000000002
7.0,3.0,16.0,1.0,0.164
7.0,3.0,16.0,2.0,0.157
7.0,3.0,16.0,3.0,0.155
7.0,3.0,16.0,4.0,0.1645
7.0,3.0,16.0,5.0,0.1435
7.0,3.0,16.0,6.0,0.174
7.0,3.0,16.0,7.0,0.11599999999999999
7.0,3.0,16.0,8.0,0.40900000000000003
7.0,3.0,16.0,9.0,0.51
7.0,3.0,16.0,10.0,0.4985
7.0,3.0,16.0,11.0,0.723
7.0,3.0,16.0,12.0,0.6245
7.0,3.0,16.0,13.0,0.21550000000000002
7.0,3.0,16.0,14.0,0.2105
7.0,3.0,16.0,15.0,0.41000000000000003
7.0,3.0,16.0,16.0,0.45299999999999996
7.0,3.0,16.0,17.0,0.4455
7.0,3.0,16.0,18.0,0.2485
7.0,3.0,16.0,19.0,0.1995
7.0,3.0,16.0,20.0,0.4615
7.0,3.0,16.0,21.0,0.28400000000000003
7.0,3.0,16.0,22.0,0.1345
7.0,3.0,16.0,23.0,0.20350000000000001
7.0,4.0,17.0,0.0,0.113
7.0,4.0,17.0,1.0,0.181
7.0,4.0,17.0,2.0,0.149
7.0,4.0,17.0,3.0,0.14300000000000002
7.0,4.0,17.0,4.0,0.1625
7.0,4.0,17.0,5.0,0.126
7.0,4.0,17.0,6.0,0.18
7.0,4.0,17.0,7.0,0.113
7.0,4.0,17.0,8.0,0.49249999999999994
7.0,4.0,17.0,9.0,0.2215
7.0,4.0,17.0,10.0,0.1295
7.0,4.0,17.0,11.0,0.16799999999999998
7.0,4.0,17.0,12.0,0.306
7.0,4.0,17.0,13.0,0.1535
7.0,4.0,17.0,14.0,0.2125
7.0,4.0,17.0,15.0,0.203
7.0,4.0,17.0,16.0,0.1935
7.0,4.0,17.0,17.0,0.198
7.0,4.0,17.0,18.0,0.242
7.0,4.0,17.0,19.0,0.206
7.0,4.0,17.0,20.0,0.403
7.0,4.0,17.0,21.0,0.2135
7.0,4.0,17.0,22.0,0.2955
7.0,4.0,17.0,23.0,0.1665
7.0,5.0,18.0,0.0,0.20550000000000002
7.0,5.0,18.0,1.0,0.146
7.0,5.0,18.0,2.0,0.2025
7.0,5.0,18.0,3.0,0.135
7.0,5.0,18.0,4.0,0.1995
7.0,5.0,18.0,5.0,0.1195
7.0,5.0,18.0,6.0,0.2025
7.0,5.0,18.0,7.0,0.33
7.0,5.0,18.0,8.0,0.2545
7.0,5.0,18.0,9.0,0.496
7.0,5.0,18.0,10.0,0.8925000000000001
7.0,5.0,18.0,11.0,0.136
7.0,5.0,18.0,12.0,0.6015
7.0,5.0,18.0,13.0,0.5135000000000001
7.0,5.0,18.0,14.0,0.1005
7.0,5.0,18.0,15.0,0.183
7.0,5.0,18.0,16.0,0.099
7.0,5.0,18.0,17.0,0.23299999999999998
7.0,5.0,18.0,18.0,0.18
7.0,5.0,18.0,19.0,0.39049999999999996
7.0,5.0,18.0,20.0,0.1895
7.0,5.0,18.0,21.0,0.23450000000000001
7.0,5.0,18.0,22.0,0.20600000000000002
7.0,5.0,18.0,23.0,0.158
7.0,6.0,19.0,0.0,0.15
7.0,6.0,19.0,1.0,0.1305
7.0,6.0,19.0,2.0,0.1725
7.0,6.0,19.0,3.0,0.1085
7.0,6.0,19.0,4.0,0.1845
7.0,6.0,19.0,5.0,0.114
7.0,6.0,19.0,6.0,0.16
7.0,6.0,19.0,7.0,0.4475
7.0,6.0,19.0,8.0,0.36000000000000004
7.0,6.0,19.0,9.0,0.47
7.0,6.0,19.0,10.0,0.11
7.0,6.0,19.0,11.0,0.5449999999999999
7.0,6.0,19.0,12.0,0.267
7.0,6.0,19.0,13.0,0.3255
7.0,6.0,19.0,14.0,0.2475
7.0,6.0,19.0,15.0,0.48050000000000004
7.0,6.0,19.0,16.0,0.2165
7.0,6.0,19.0,17.0,0.47250000000000003
7.0,6.0,19.0,18.0,0.20950000000000002
7.0,6.0,19.0,19.0,0.1795
7.0,6.0,19.0,20.0,0.312
