month,weekday,day,hour,value
7.0,1.0,14.0,0.0,0.11449999999999999
7.0,1.0,14.0,1.0,0.10850000000000001
7.0,1.0,14.0,2.0,0.08399999999999999
7.0,1.0,14.0,3.0,0.062
7.0,1.0,14.0,4.0,0.0695
7.0,1.0,14.0,5.0,0.0655
7.0,1.0,14.0,6.0,0.053
7.0,1.0,14.0,7.0,0.064
7.0,1.0,14.0,8.0,0.479
7.0,1.0,14.0,9.0,1.996
7.0,1.0,14.0,10.0,0.26749999999999996
7.0,1.0,14.0,11.0,0.28800000000000003
7.0,1.0,14.0,12.0,0.488
7.0,1.0,14.0,13.0,0.23349999999999999
7.0,1.0,14.0,14.0,0.3265
7.0,1.0,14.0,15.0,0.2325
7.0,1.0,14.0,16.0,0.1945
7.0,1.0,14.0,17.0,2.002
7.0,1.0,14.0,18.0,0.46199999999999997
7.0,1.0,14.0,19.0,0.19849999999999998
7.0,1.0,14.0,20.0,0.224
7.0,1.0,14.0,21.0,0.39349999999999996
7.0,1.0,14.0,22.0,0.4995
7.0,1.0,14.0,23.0,0.29000000000000004
7.0,2.0,15.0,0.0,0.123
7.0,2.0,15.0,1.0,0.109
7.0,2.0,15.0,2.0,0.08399999999999999
7.0,2.0,15.0,3.0,0.0665
7.0,2.0,15.0,4.0,0.068
7.0,2.0,15.0,5.0,0.061
7.0,2.0,15.0,6.0,0.067
7.0,2.0,15.0,7.0,0.07050000000000001
7.0,2.0,15.0,8.0,0.9610000000000001
7.0,2.0,15.0,9.0,1.1255
7.0,2.0,15.0,10.0,0.137
7.0,2.0,15.0,11.0,0.183
7.0,2.0,15.0,12.0,0.711
7.0,2.0,15.0,13.0,0.41950000000000004
7.0,2.0,15.0,14.0,0.14
7.0,2.0,15.0,15.0,1.456
7.0,2.0,15.0,16.0,0.461
7.0,2.0,15.0,17.0,0.9625
7.0,2.0,15.0,18.0,0.27149999999999996
7.0,2.0,15.0,19.0,0.119
7.0,2.0,15.0,20.0,0.16599999999999998
7.0,2.0,15.0,21.0,0.167
7.0,2.0,15.0,22.0,0.549
7.0,2.0,15.0,23.0,0.16549999999999998
7.0,3.0,16.0,0.0,0.1235
7.0,3.0,16.0,1.0,0.1085
7.0,3.0,16.0,2.0,0.084
7.0,3.0,16.0,3.0,0.064
7.0,3.0,16.0,4.0,0.068
7.0,3.0,16.0,5.0,0.07150000000000001
7.0,3.0,16.0,6.0,0.0605
7.0,3.0,16.0,7.0,0.068
7.0,3.0,16.0,8.0,0.658
7.0,3.0,16.0,9.0,0.9085000000000001
7.0,3.0,16.0,10.0,0.1995
7.0,3.0,16.0,11.0,0.11
7.0,3.0,16.0,12.0,0.0685
7.0,3.0,16.0,13.0,0.0685
7.0,3.0,16.0,14.0,0.0695
7.0,3.0,16.0,15.0,0.07150000000000001
7.0,3.0,16.0,16.0,0.6665
7.0,3.0,16.0,17.0,2.54
7.0,3.0,16.0,18.0,0.123
7.0,3.0,16.0,19.0,0.2855
7.0,3.0,16.0,20.0,0.15000000000000002
7.0,3.0,16.0,21.0,0.2525
7.0,3.0,16.0,22.0,0.3415
7.0,3.0,16.0,23.0,0.2885
7.0,4.0,17.0,0.0,0.1205
7.0,4.0,17.0,1.0,0.10750000000000001
7.0,4.0,17.0,2.0,0.081
7.0,4.0,17.0,3.0,0.069
7.0,4.0,17.0,4.0,0.0665
7.0,4.0,17.0,5.0,0.0605
7.0,4.0,17.0,6.0,0.0705
7.0,4.0,17.0,7.0,0.07050000000000001
7.0,4.0,17.0,8.0,0.46749999999999997
7.0,4.0,17.0,9.0,1.7185
7.0,4.0,17.0,10.0,0.6685
7.0,4.0,17.0,11.0,0.276
7.0,4.0,17.0,12.0,0.2725
7.0,4.0,17.0,13.0,0.0955
7.0,4.0,17.0,14.0,0.33599999999999997
7.0,4.0,17.0,15.0,0.0675
7.0,4.0,17.0,16.0,0.07400000000000001
7.0,4.0,17.0,17.0,2.008
7.0,4.0,17.0,18.0,0.368
7.0,4.0,17.0,19.0,0.125
7.0,4.0,17.0,20.0,0.148
7.0,4.0,17.0,21.0,0.40800000000000003
7.0,4.0,17.0,22.0,0.517
7.0,4.0,17.0,23.0,0.321
7.0,5.0,18.0,0.0,0.118
7.0,5.0,18.0,1.0,0.102
7.0,5.0,18.0,2.0,0.08349999999999999
7.0,5.0,18.0,3.0,0.069
7.0,5.0,18.0,4.0,0.069
7.0,5.0,18.0,5.0,0.0645
7.0,5.0,18.0,6.0,0.0605
7.0,5.0,18.0,7.0,0.0655
7.0,5.0,18.0,8.0,1.3875
7.0,5.0,18.0,9.0,0.952
