month,weekday,day,hour,holiday,airTemp,value
1.0,5.0,1.0,0.0,1.0,3.8,229.0
1.0,5.0,1.0,1.0,1.0,3.7,449.5
1.0,5.0,1.0,2.0,1.0,2.6,451.5
1.0,5.0,1.0,3.0,1.0,2.0,445.0
1.0,5.0,1.0,4.0,1.0,2.3,464.0
1.0,5.0,1.0,5.0,1.0,2.4,464.5
1.0,5.0,1.0,6.0,1.0,2.3,485.0
1.0,5.0,1.0,7.0,1.0,2.6,492.5
1.0,5.0,1.0,8.0,1.0,2.2,486.0
1.0,5.0,1.0,9.0,1.0,2.2,494.0
1.0,5.0,1.0,10.0,1.0,4.0,473.5
1.0,5.0,1.0,11.0,1.0,5.4,492.5
1.0,5.0,1.0,12.0,1.0,7.0,484.0
1.0,5.0,1.0,13.0,1.0,7.2,491.0
1.0,5.0,1.0,14.0,1.0,7.4,492.5
1.0,5.0,1.0,15.0,1.0,7.5,466.5
1.0,5.0,1.0,16.0,1.0,7.6,506.5
1.0,5.0,1.0,17.0,1.0,8.0,482.0
1.0,5.0,1.0,18.0,1.0,8.1,488.0
1.0,5.0,1.0,19.0,1.0,8.1,479.5
1.0,5.0,1.0,20.0,1.0,8.2,491.0
1.0,5.0,1.0,21.0,1.0,8.5,475.0
1.0,5.0,1.0,22.0,1.0,8.3,473.0
1.0,5.0,1.0,23.0,1.0,7.9,463.5
1.0,6.0,2.0,0.0,0.0,8.1,455.0
1.0,6.0,2.0,1.0,0.0,8.2,449.0
1.0,6.0,2.0,2.0,0.0,8.5,454.0
1.0,6.0,2.0,3.0,0.0,9.1,454.0
1.0,6.0,2.0,4.0,0.0,9.3,459.5
1.0,6.0,2.0,5.0,0.0,9.6,468.0
1.0,6.0,2.0,6.0,0.0,9.7,484.0
1.0,6.0,2.0,7.0,0.0,9.4,483.0
1.0,6.0,2.0,8.0,0.0,9.7,485.5
1.0,6.0,2.0,9.0,0.0,9.9,477.0
1.0,6.0,2.0,10.0,0.0,9.8,479.0
1.0,6.0,2.0,11.0,0.0,9.9,489.5
1.0,6.0,2.0,12.0,0.0,10.1,486.0
1.0,6.0,2.0,13.0,0.0,10.0,486.0
1.0,6.0,2.0,14.0,0.0,10.0,493.0
1.0,6.0,2.0,15.0,0.0,10.2,494.5
1.0,6.0,2.0,16.0,0.0,11.2,493.5
1.0,6.0,2.0,17.0,0.0,10.9,497.0
1.0,6.0,2.0,18.0,0.0,10.9,491.5
1.0,6.0,2.0,19.0,0.0,10.4,491.0
1.0,6.0,2.0,20.0,0.0,10.1,491.5
1.0,6.0,2.0,21.0,0.0,9.9,482.0
1.0,6.0,2.0,22.0,0.0,9.9,472.0
1.0,6.0,2.0,23.0,0.0,10.0,468.0
1.0,0.0,3.0,0.0,0.0,9.7,469.0
1.0,0.0,3.0,1.0,0.0,9.3,444.5
1.0,0.0,3.0,2.0,0.0,8.5,450.0
1.0,0.0,3.0,3.0,0.0,7.7,452.5
1.0,0.0,3.0,4.0,0.0,6.8,441.5
1.0,0.0,3.0,5.0,0.0,6.3,482.0
1.0,0.0,3.0,6.0,0.0,5.2,466.0
1.0,0.0,3.0,7.0,0.0,5.8,470.5
1.0,0.0,3.0,8.0,0.0,6.8,473.0
1.0,0.0,3.0,9.0,0.0,7.9,474.5
1.0,0.0,3.0,10.0,0.0,8.9,481.5
1.0,0.0,3.0,11.0,0.0,9.2,488.5
1.0,0.0,3.0,12.0,0.0,9.1,493.0
1.0,0.0,3.0,13.0,0.0,8.9,493.0
1.0,0.0,3.0,14.0,0.0,8.9,494.5
1.0,0.0,3.0,15.0,0.0,9.6,493.0
1.0,0.0,3.0,16.0,0.0,9.4,488.5
1.0,0.0,3.0,17.0,0.0,8.3,496.0
1.0,0.0,3.0,18.0,0.0,8.2,500.0
1.0,0.0,3.0,19.0,0.0,8.1,490.5
1.0,0.0,3.0,20.0,0.0,7.8,488.5
1.0,0.0,3.0,21.0,0.0,7.4,484.0
1.0,0.0,3.0,22.0,0.0,6.6,476.0
1.0,0.0,3.0,23.0,0.0,6.5,450.0
1.0,1.0,4.0,0.0,0.0,6.0,469.0
1.0,1.0,4.0,1.0,0.0,6.3,443.0
1.0,1.0,4.0,2.0,0.0,6.6,448.5
1.0,1.0,4.0,3.0,0.0,6.1,450.5
1.0,1.0,4.0,4.0,0.0,6.4,458.0
1.0,1.0,4.0,5.0,0.0,5.8,474.0
1.0,1.0,4.0,6.0,0.0,6.4,463.0
1.0,1.0,4.0,7.0,0.0,6.7,502.0
1.0,1.0,4.0,8.0,0.0,7.4,509.5
1.0,1.0,4.0,9.0,0.0,7.7,531.0
1.0,1.0,4.0,10.0,0.0,8.9,612.0
1.0,1.0,4.0,11.0,0.0,9.7,617.0
1.0,1.0,4.0,12.0,0.0,9.8,638.0
1.0,1.0,4.0,13.0,0.0,10.1,632.5
1.0,1.0,4.0,14.0,0.0,10.4,632.0
1.0,1.0,4.0,15.0,0.0,9.8,645.5
1.0,1.0,4.0,16.0,0.0,9.2,625.0
1.0,1.0,4.0,17.0,0.0,8.6,603.0
1.0,1.0,4.0,18.0,0.0,8.2,582.5
1.0,1.0,4.0,19.0,0.0,7.7,561.5
1.0,1.0,4.0,20.0,0.0,7.6,562.5
1.0,1.0,4.0,21.0,0.0,7.9,549.0
1.0,1.0,4.0,22.0,0.0,7.2,535.5
1.0,1.0,4.0,23.0,0.0,7.7,507.5
1.0,2.0,5.0,0.0,0.0,7.4,482.5
1.0,2.0,5.0,1.0,0.0,8.1,476.5
1.0,2.0,5.0,2.0,0.0,8.2,476.5
