month,weekday,day,hour,holiday,airTemp,value
1.0,5.0,1.0,0.0,1.0,3.8,13.3776
1.0,5.0,1.0,1.0,1.0,3.7,26.7551
1.0,5.0,1.0,2.0,1.0,2.6,26.7551
1.0,5.0,1.0,3.0,1.0,2.0,26.7551
1.0,5.0,1.0,4.0,1.0,2.3,26.7551
1.0,5.0,1.0,5.0,1.0,2.4,26.7551
1.0,5.0,1.0,6.0,1.0,2.3,26.7551
1.0,5.0,1.0,7.0,1.0,2.6,26.7551
1.0,5.0,1.0,8.0,1.0,2.2,26.7551
1.0,5.0,1.0,9.0,1.0,2.2,26.7551
1.0,5.0,1.0,10.0,1.0,4.0,26.7551
1.0,5.0,1.0,11.0,1.0,5.4,26.7551
1.0,5.0,1.0,12.0,1.0,7.0,26.7551
1.0,5.0,1.0,13.0,1.0,7.2,26.7551
1.0,5.0,1.0,14.0,1.0,7.4,26.7551
1.0,5.0,1.0,15.0,1.0,7.5,26.7551
1.0,5.0,1.0,16.0,1.0,7.6,26.7551
1.0,5.0,1.0,17.0,1.0,8.0,26.7551
1.0,5.0,1.0,18.0,1.0,8.1,26.7551
1.0,5.0,1.0,19.0,1.0,8.1,26.7551
1.0,5.0,1.0,20.0,1.0,8.2,26.7551
1.0,5.0,1.0,21.0,1.0,8.5,26.7551
1.0,5.0,1.0,22.0,1.0,8.3,26.7551
1.0,5.0,1.0,23.0,1.0,7.9,26.7551
1.0,6.0,2.0,0.0,0.0,8.1,26.3776
1.0,6.0,2.0,1.0,0.0,8.2,26.3776
1.0,6.0,2.0,2.0,0.0,8.5,26.0
1.0,6.0,2.0,3.0,0.0,9.1,27.0
1.0,6.0,2.0,4.0,0.0,9.3,27.0
1.0,6.0,2.0,5.0,0.0,9.6,27.0
1.0,6.0,2.0,6.0,0.0,9.7,26.5
1.0,6.0,2.0,7.0,0.0,9.4,26.0
1.0,6.0,2.0,8.0,0.0,9.7,26.5
1.0,6.0,2.0,9.0,0.0,9.9,27.0
1.0,6.0,2.0,10.0,0.0,9.8,27.5
1.0,6.0,2.0,11.0,0.0,9.9,28.0
1.0,6.0,2.0,12.0,0.0,10.1,27.5
1.0,6.0,2.0,13.0,0.0,10.0,27.5
1.0,6.0,2.0,14.0,0.0,10.0,28.0
1.0,6.0,2.0,15.0,0.0,10.2,27.5
1.0,6.0,2.0,16.0,0.0,11.2,27.5
1.0,6.0,2.0,17.0,0.0,10.9,28.5
1.0,6.0,2.0,18.0,0.0,10.9,28.0
1.0,6.0,2.0,19.0,0.0,10.4,28.0
1.0,6.0,2.0,20.0,0.0,10.1,27.0
1.0,6.0,2.0,21.0,0.0,9.9,26.5
1.0,6.0,2.0,22.0,0.0,9.9,26.5
1.0,6.0,2.0,23.0,0.0,10.0,26.0
1.0,0.0,3.0,0.0,0.0,9.7,28.0
1.0,0.0,3.0,1.0,0.0,9.3,26.0
